"OG","Regression_Coefficient","P_value","Lambda","Bound_used","R_squared","R_squared_adj","n","Status","Contrast"
"OG0000006_03",0.065533938194335,0.0383197616382627,0.598503952765144,"1e-05 to 1",0.0512833497110853,0.0457675552326614,174,"success","pgls5_castespolymorphic"
"OG0000012_00",0.0772750073254108,1.62222337456441e-05,1e-05,"1e-05 to 1",0.110656256897989,0.105485653740419,174,"success","pgls5_castespolymorphic"
"OG0000027_00",-0.100441681578558,0.00488195991970208,0.778161759141814,"1e-05 to 1",0.0674202938788579,0.0619983188432699,174,"success","pgls5_castespolymorphic"
"OG0000052_00",0.0502025371344903,0.0282104756416732,1,"1e-05 to 1",0.0518134916021217,0.0463007793439943,174,"success","pgls5_castespolymorphic"
"OG0000056_00",0.0363385677283589,0.0271183792248904,1e-05,"1e-05 to 1",0.0351418243341135,0.0295321837779166,174,"success","pgls5_castespolymorphic"
"OG0000114_00",-0.0587578860692049,0.00117497343111461,1,"1e-05 to 1",0.0638812068529659,0.0584386557300179,174,"success","pgls5_castespolymorphic"
"OG0000133_00",0.0297529086079268,0.020811394265785,1,"1e-05 to 1",0.0329402065068288,0.0273177658469846,174,"success","pgls5_castespolymorphic"
"OG0000171_00",-0.0443238672261105,0.029531903004163,1,"1e-05 to 1",0.0343500641060577,0.0287358202927207,174,"success","pgls5_castespolymorphic"
"OG0000173_01",0.0206519670394022,0.022683333741941,1,"1e-05 to 1",0.0411727492256457,0.0355981721862598,174,"success","pgls5_castespolymorphic"
"OG0000182_01",-0.0438679543851738,0.0451069049643453,0.613035783342168,"1e-05 to 1",0.0247028032488984,0.0190324707096479,174,"success","pgls5_castespolymorphic"
"OG0000186_00",-0.043559250242962,0.0332717288371358,0.955245228545037,"1e-05 to 1",0.0304594134026363,0.0248225495270703,174,"success","pgls5_castespolymorphic"
"OG0000190_00",0.0623503963595999,0.0233347733955034,0.588552350979897,"1e-05 to 1",0.0321286692109505,0.0265015103110141,174,"success","pgls5_castespolymorphic"
"OG0000224_00",0.0572073080149149,0.0144209279307272,1,"1e-05 to 1",0.0578197625827437,0.0523419705047363,174,"success","pgls5_castespolymorphic"
"OG0000229_01",-0.0803295715017585,0.00309906642443725,1,"1e-05 to 1",0.0761135634219584,0.0707421306511559,174,"success","pgls5_castespolymorphic"
"OG0000265_00",0.0327158319342036,0.0471215138928875,1e-05,"1e-05 to 1",0.0309142402599372,0.0252800207265647,174,"success","pgls5_castespolymorphic"
"OG0000265_01",-0.0333806730291275,0.0248053480100623,1,"1e-05 to 1",0.0310886726308782,0.0254554672391972,174,"success","pgls5_castespolymorphic"
"OG0000290_00",0.0306124372009562,0.0150004073805574,1e-05,"1e-05 to 1",0.0439937428414892,0.0384355669277769,174,"success","pgls5_castespolymorphic"
"OG0000296_00",-0.049140305634163,0.0183297275749079,1,"1e-05 to 1",0.0347119749655522,0.0290998352851193,174,"success","pgls5_castespolymorphic"
"OG0000297_00",0.0865525092519388,0.00016554139657754,1e-05,"1e-05 to 1",0.143612253949735,0.138633255426187,174,"success","pgls5_castespolymorphic"
"OG0000301_01",-0.0276770415957976,0.0419908181995414,1e-05,"1e-05 to 1",0.0314298529152427,0.0257986311298662,174,"success","pgls5_castespolymorphic"
"OG0000311_00",-0.0496782871418276,0.0120255981960558,1,"1e-05 to 1",0.0394990080228118,0.0339146999299211,174,"success","pgls5_castespolymorphic"
"OG0000342_00",0.023291290644587,0.0186961516980433,0.599228749976708,"1e-05 to 1",0.0363117909655835,0.0307089525409647,174,"success","pgls5_castespolymorphic"
"OG0000363_00",0.0168269652369406,0.0277488863986639,1e-05,"1e-05 to 1",0.0356307256525568,0.0300239275458856,174,"success","pgls5_castespolymorphic"
"OG0000367_00",-0.0341791112515695,0.0222565173750509,1,"1e-05 to 1",0.0389585738717872,0.0333711237198789,174,"success","pgls5_castespolymorphic"
"OG0000374_00",-0.0427280019882949,0.0241048824660992,1,"1e-05 to 1",0.0315850821611197,0.0259547628713588,174,"success","pgls5_castespolymorphic"
"OG0000379_00",0.0455351091792007,0.0183933794414166,1,"1e-05 to 1",0.0351128220300312,0.0295030128557872,174,"success","pgls5_castespolymorphic"
"OG0000383_00",0.0391507435431236,0.0391926147801591,0.52645974930968,"1e-05 to 1",0.0328022581523456,0.0271790154671848,174,"success","pgls5_castespolymorphic"
"OG0000416_00",0.109316766461688,0.0126320643037929,0.373987171786598,"1e-05 to 1",0.0664168085528857,0.0609889993002862,174,"success","pgls5_castespolymorphic"
"OG0000431_00",0.0418324378972965,0.0343536121555261,1e-05,"1e-05 to 1",0.027850636104366,0.0221986049189262,174,"success","pgls5_castespolymorphic"
"OG0000440_00",-0.0686866137137501,0.0456528504817797,0.768373546702243,"1e-05 to 1",0.025685909204398,0.0200212923974469,174,"success","pgls5_castespolymorphic"
"OG0000492_00",0.0289110957416181,0.0237067410415936,1e-05,"1e-05 to 1",0.0615718529934745,0.0561158753945994,174,"success","pgls5_castespolymorphic"
