"OG","Regression_Coefficient","P_value","Lambda","Bound_used","R_squared","R_squared_adj","n","Status","Contrast"
"OG0000000_00",-0.00249519743652795,0.946644390655916,0.849829601598962,"1e-05 to 1",2.80775528216134e-05,-0.0057521069699944,175,"success","pgls3_cocoonpresent"
"OG0000001_00",0.0196849770840535,0.673527401397928,0.828150511459342,"1e-05 to 1",0.0018376992534051,-0.0039320250283672,175,"success","pgls3_cocoonpresent"
"OG0000001_01",-0.0175761801925138,0.488912063100741,1e-05,"1e-05 to 1",0.00440422479100844,-0.00135066408303186,175,"success","pgls3_cocoonpresent"
"OG0000001_02",0.0343331409062999,0.399811500399093,0.823071785323542,"1e-05 to 1",0.00702873744970045,0.00128901916906299,175,"success","pgls3_cocoonpresent"
"OG0000002_00",0.00629272116941557,0.898102974184597,0.869187795656232,"1e-05 to 1",0.000185277979292314,-0.00559399787053838,175,"success","pgls3_cocoonpresent"
"OG0000003_00",-0.0488471001212539,0.565526000683822,0.931090365602417,"1e-05 to 1",0.00280646089129829,-0.00295766361222016,175,"success","pgls3_cocoonpresent"
"OG0000005_01",-0.0228109089471918,0.657568418055457,0.919945809289352,"1e-05 to 1",0.00197280666424721,-0.00379613664983225,175,"success","pgls3_cocoonpresent"
"OG0000006_00",0.0278502167032889,0.695243145614117,0.776334055913228,"1e-05 to 1",0.00160567952532032,-0.00416538591094961,175,"success","pgls3_cocoonpresent"
"OG0000006_01",0.00285482666348432,0.955196458008272,0.976893251180908,"0.1 to 1",2.80568245135629e-05,-0.0057521278181194,175,"success","pgls3_cocoonpresent"
"OG0000006_02",-0.0409682322773181,0.43403491707345,0.874956583981916,"1e-05 to 1",0.00494317710742629,-0.000808596435305287,175,"success","pgls3_cocoonpresent"
"OG0000006_03",0.0473137542214989,0.62429137519664,0.879205352100075,"1e-05 to 1",0.00293895004869057,-0.00282440862154809,175,"success","pgls3_cocoonpresent"
"OG0000007_00",-0.000477307634065838,0.993428404483987,0.579519287506051,"1e-05 to 1",7.25526648811962e-07,-0.00577961710036479,175,"success","pgls3_cocoonpresent"
"OG0000008_00",-0.0653569604191529,0.0676828468776873,0.985329414244373,"1e-05 to 1",0.0289837612136046,0.0233709505847816,175,"success","pgls3_cocoonpresent"
"OG0000010_00",0.00764995711862472,0.911220172590902,0.872749270082081,"1e-05 to 1",0.000137360434297639,-0.00564219239556185,175,"success","pgls3_cocoonpresent"
"OG0000010_01",0.0915946911516723,0.0843825577955744,0.930805888241996,"1e-05 to 1",0.0350395937893386,0.029461787973092,175,"success","pgls3_cocoonpresent"
"OG0000011_00",0.0189184466773373,0.755463590785505,0.784342494448828,"1e-05 to 1",0.000945852680659868,-0.00482902678361374,175,"success","pgls3_cocoonpresent"
"OG0000012_00",-0.0127193767440986,0.724465528172634,0.874910716110019,"1e-05 to 1",0.000783626738179724,-0.00499219044830479,175,"success","pgls3_cocoonpresent"
