OG0001745_00	GO:0005634,GO:0006355,GO:0090309,GO:0005667,GO:0003712
OG0007668_00	GO:1904293,GO:1904153,GO:0010508,GO:1904240,GO:0005789
OG0008904_00	GO:0030215,GO:0030335,GO:0007411,GO:0001755,GO:0045499,GO:0005886,GO:0050919,GO:0071526
OG0009190_00	GO:0005634
OG0008760_00	GO:0031514
OG0007066_00	GO:0005615,GO:0004867
OG0002137_00	GO:0003983,GO:0006011
OG0008118_00	GO:0035091,GO:0005770,GO:0006622,GO:0008333,GO:0005769,GO:0045022
OG0006282_00	GO:0032589,GO:0050808
OG0001636_00	GO:0022625,GO:0003723
OG0007403_00	GO:0005634,GO:0004674,GO:0070525,GO:0005829,GO:0006468,GO:0000408
OG0005302_00	GO:0005634,GO:0007389,GO:0003682
OG0002783_00	GO:0032963
OG0005654_00	GO:0005886
OG0007708_00	GO:0016020,GO:0005525,GO:0007165
OG0001243_00	GO:0005509
OG0006566_00	GO:0071569,GO:1990592,GO:0061657,GO:0005737,GO:0071568
OG0004476_00	GO:0005643,GO:0017056
OG0006931_00	GO:0016567,GO:0005737,GO:0005634,GO:0019005
OG0000025_00	GO:0016788,GO:0008270,GO:0005634
OG0003095_00	GO:0005737,GO:0051603
OG0002593_00	GO:0006935,GO:0023041,GO:0008017,GO:0031965,GO:0030867
OG0009457_00	GO:0032783,GO:0010468
OG0007261_00	GO:0032502,GO:0000981,GO:0006357,GO:0000977
OG0005771_00	GO:0001510,GO:0005730,GO:0008173,GO:0070475
OG0009982_00	GO:0005737
OG0001959_00	GO:0046961,GO:1902600,GO:0005765,GO:0000221
OG0003905_00	GO:0015629,GO:0007163,GO:0051017,GO:0051015,GO:0005737,GO:0007015,GO:0016477
OG0007062_00	GO:0005634,GO:0009408,GO:0005737,GO:0042026,GO:0051082
OG0003556_00	GO:0000978,GO:0030154,GO:0005634,GO:0006357,GO:0000981
OG0002847_00	GO:0007052,GO:0000226,GO:0021987,GO:0007097,GO:0005737
OG0009194_00	GO:0007268,GO:0005886,GO:0043197,GO:0005737
OG0008438_00	GO:0004222,GO:0006509,GO:0007219,GO:0005886
OG0000323_01	GO:0106388,GO:0016740,GO:0006364,GO:0030490
OG0001741_00	GO:0005829,GO:0006597,GO:0008295,GO:0004014
OG0007574_00	GO:0006357,GO:0001228,GO:0000978,GO:0005634
OG0002133_00	GO:1901096,GO:0005794,GO:0005770,GO:0007034,GO:0016197
OG0000312_00	GO:0022627,GO:0000028,GO:0005840,GO:0003735,GO:0003723,GO:0006412
OG0004666_00	GO:0005615,GO:0062023
OG0000936_00	GO:0055085,GO:0005789,GO:0046963,GO:0022857,GO:0000139,GO:0046964
OG0003151_00	GO:0001003,GO:0001002,GO:0000127,GO:0006384
OG0003340_00	GO:0000123,GO:0044545,GO:0035035
OG0003249_00	GO:0035725,GO:0071705,GO:0089718,GO:0016020,GO:0006865,GO:0005283,GO:0005886
OG0009513_00	GO:0003682,GO:0035267,GO:0000812,GO:0006281
OG0002457_00	GO:0005634
OG0003864_00	GO:0080019,GO:0043231,GO:0035336,GO:0005777
OG0008779_00	GO:0016311,GO:0016791
OG0002535_00	GO:0140662
OG0010396_00	GO:0006355,GO:0005634,GO:0003712,GO:0008134
OG0007569_00	GO:0015918,GO:0032934
OG0003613_00	GO:0005783,GO:0016020,GO:0012505
OG0009282_00	GO:0043409,GO:0019901
OG0002962_00	GO:0005789
