"OG","Regression_Coefficient","P_value","Lambda","Bound_used","R_squared","R_squared_adj","n","Status","Contrast"
"OG0000000_00",0.00326097080587874,0.844728796893381,1,"1e-05 to 1",0.000240450205719231,-0.00557210531634045,174,"success","pgls5_castespolymorphic"
"OG0000001_00",-0.00573861432854484,0.722774060967568,1,"1e-05 to 1",0.00130327932824902,-0.00450309695472617,174,"success","pgls5_castespolymorphic"
"OG0000001_01",0.00105900422015085,0.930348927089659,1,"1e-05 to 1",7.04094993235945e-05,-0.00574313463149423,174,"success","pgls5_castespolymorphic"
"OG0000001_02",-0.0111812757487905,0.334644113762384,1e-05,"1e-05 to 1",0.00921920375732294,0.00345885029079585,174,"success","pgls5_castespolymorphic"
"OG0000002_00",0.0106427569878551,0.226310727554779,1e-05,"1e-05 to 1",0.0164047930774525,0.010686216293019,174,"success","pgls5_castespolymorphic"
"OG0000003_00",0.0545568538944073,0.00247407708737812,1,"1e-05 to 1",0.0749909380660183,0.0696129784036114,174,"success","pgls5_castespolymorphic"
"OG0000005_01",-0.0148981000508927,0.227552866920409,1e-05,"1e-05 to 1",0.0145272672548509,0.00879777462261166,174,"success","pgls5_castespolymorphic"
"OG0000006_00",-0.0248998484876497,0.192416463801883,0.705057419218063,"1e-05 to 1",0.0176330669482209,0.0119216312909431,174,"success","pgls5_castespolymorphic"
"OG0000006_01",-0.00711528946831061,0.606336470410192,1,"1e-05 to 1",0.00235758501416738,-0.0034426615845875,174,"success","pgls5_castespolymorphic"
"OG0000006_02",-0.0102057321290165,0.475254033110691,1,"1e-05 to 1",0.00411885529588291,-0.00167115135937346,174,"success","pgls5_castespolymorphic"
"OG0000006_03",0.0264114098246163,0.062011617258328,1e-05,"1e-05 to 1",0.0418312688477028,0.0362605204107709,174,"success","pgls5_castespolymorphic"
"OG0000007_00",-0.00393877000249139,0.528733477629162,1,"1e-05 to 1",0.00423505679167102,-0.00155427427349375,174,"success","pgls5_castespolymorphic"
"OG0000008_00",-0.0126638413147325,0.627319468045673,1,"1e-05 to 1",0.0020745926867769,-0.00372729921620696,174,"success","pgls5_castespolymorphic"
"OG0000010_00",-0.0138295911559648,0.386656762861413,1,"1e-05 to 1",0.00824664461720179,0.00248063673706933,174,"success","pgls5_castespolymorphic"
"OG0000010_01",0.0200990118693835,0.259397255622575,1,"1e-05 to 1",0.0151173640498767,0.00939130221295748,174,"success","pgls5_castespolymorphic"
"OG0000011_00",-0.0304363028824409,0.270164746838636,1,"1e-05 to 1",0.0117922613006343,0.00604686747098671,174,"success","pgls5_castespolymorphic"
"OG0000012_00",0.00643962421277727,0.736824383584666,1,"1e-05 to 1",0.000712281498823755,-0.00509753081804343,174,"success","pgls5_castespolymorphic"
"OG0000017_00",0.00568266710207926,0.780912435908311,0.849767341626607,"1e-05 to 1",0.000588084185570964,-0.00522245020869883,174,"success","pgls5_castespolymorphic"
"OG0000019_00",-0.0112326891230904,0.519956825756877,0.979922168601673,"1e-05 to 1",0.00407024801395061,-0.00172004124178216,174,"success","pgls5_castespolymorphic"
"OG0000020_00",0.0179320759384141,0.191576253680729,1e-05,"1e-05 to 1",0.017884869018981,0.0121748973272309,174,"success","pgls5_castespolymorphic"
"OG0000020_01",0.006071597703201,0.70039578944233,0.783445056556502,"1e-05 to 1",0.00102410863859624,-0.00478389072978391,174,"success","pgls5_castespolymorphic"
"OG0000024_00",-0.0158709752845396,0.16732743941154,1e-05,"1e-05 to 1",0.011957648790064,0.00621321651558771,174,"success","pgls5_castespolymorphic"
"OG0000025_00",-0.00367487998089618,0.857257853006434,1,"1e-05 to 1",0.000373932297729263,-0.00543784716565598,174,"success","pgls5_castespolymorphic"
