"OG","Regression_Coefficient","P_value","Lambda","Bound_used","R_squared","R_squared_adj","n","Status","Contrast"
"OG0000000_00",-0.00545095414604061,0.576486744534626,1e-05,"1e-05 to 1",0.00195387029689962,-0.0038151824759507,175,"success","pgls3_cocoonpresent"
"OG0000001_00",0.00273460949145822,0.731668912468507,1e-05,"1e-05 to 1",0.00121773595297672,-0.0045555719316881,175,"success","pgls3_cocoonpresent"
"OG0000001_01",-0.000648090418733371,0.911823277129035,1,"1e-05 to 1",0.000113016718891676,-0.00566667682608579,175,"success","pgls3_cocoonpresent"
"OG0000001_02",0.00513960600153281,0.671009929456672,1e-05,"1e-05 to 1",0.00179362021857776,-0.00397635885530323,175,"success","pgls3_cocoonpresent"
"OG0000002_00",0.0100994280852963,0.62923160173304,1e-05,"1e-05 to 1",0.00263043480893363,-0.00313470718639053,175,"success","pgls3_cocoonpresent"
"OG0000003_00",-0.0212076474744173,0.880046328470215,1,"1e-05 to 1",0.000193800512587815,-0.00558542607404466,175,"success","pgls3_cocoonpresent"
"OG0000005_01",-0.00298012473853912,0.843736377017438,1,"1e-05 to 1",0.000390420398750555,-0.00538766965674786,175,"success","pgls3_cocoonpresent"
"OG0000006_00",0.00349749484947499,0.852679262100552,1,"1e-05 to 1",0.00036102774391655,-0.00541723221132084,175,"success","pgls3_cocoonpresent"
"OG0000006_01",0.00111795004406572,0.938995730126162,1,"1e-05 to 1",5.20618744414505e-05,-0.00572798401067742,175,"success","pgls3_cocoonpresent"
"OG0000006_02",-0.0238511862703079,0.0714767220709023,1e-05,"1e-05 to 1",0.025962472481684,0.0203321977561446,175,"success","pgls3_cocoonpresent"
"OG0000006_03",-0.0163897574010062,0.154942644926361,1,"1e-05 to 1",0.0245146310842787,0.0188759873333207,175,"success","pgls3_cocoonpresent"
"OG0000007_00",-0.019019604579013,0.136184665679824,1e-05,"1e-05 to 1",0.0234688127799411,0.0178241238364726,175,"success","pgls3_cocoonpresent"
"OG0000008_00",-0.00406435644338286,0.30090292680627,1e-05,"1e-05 to 1",0.00938453510747869,0.00365843415434264,175,"success","pgls3_cocoonpresent"
"OG0000010_00",-0.00558470378747886,0.40975528156859,1e-05,"1e-05 to 1",0.00748014781141231,0.00174303883922389,175,"success","pgls3_cocoonpresent"
"OG0000010_01",0.00721591193648061,0.831433926170119,0.743371709462982,"1e-05 to 1",0.000542484846955247,-0.00523472622329346,175,"success","pgls3_cocoonpresent"
"OG0000011_00",-0.00177556215382882,0.956973224443443,0.43012994672312,"1e-05 to 1",2.83977271045573e-05,-0.00575178494499307,175,"success","pgls3_cocoonpresent"
"OG0000012_00",-0.00768277678683363,0.690402713180607,0.878769060728763,"1e-05 to 1",0.00100043878031535,-0.00477412515737075,175,"success","pgls3_cocoonpresent"
"OG0000017_00",0.00189380782626634,0.809120662522138,1e-05,"1e-05 to 1",0.000443636078291861,-0.00533414637212259,175,"success","pgls3_cocoonpresent"
"OG0000019_00",-0.00221951318794024,0.909620045275481,1,"1e-05 to 1",0.00012694894435932,-0.00565266406752296,175,"success","pgls3_cocoonpresent"
"OG0000020_00",-0.000649801852305926,0.957531616920731,1,"1e-05 to 1",3.00066390424011e-05,-0.00575016673298623,175,"success","pgls3_cocoonpresent"
"OG0000020_01",0.00720071927369117,0.234975790659744,1e-05,"1e-05 to 1",0.00971357587999261,0.00398937689664003,175,"success","pgls3_cocoonpresent"
"OG0000024_00",0.0017194274131094,0.912823549968059,1,"1e-05 to 1",7.56143210278878e-05,-0.00570429542278128,175,"success","pgls3_cocoonpresent"
"OG0000025_00",-0.00413000557921363,0.942137668195324,1,"1e-05 to 1",6.09028396772723e-05,-0.00571909194159637,175,"success","pgls3_cocoonpresent"
"OG0000025_01",0.0262467744651856,0.366451834928906,0.979142585214652,"1e-05 to 1",0.00516538042937876,-0.0005851087010873,175,"success","pgls3_cocoonpresent"
"OG0000027_00",0.0176208452201933,0.660670248960731,0.928325981169943,"1e-05 to 1",0.00169643126314309,-0.00407410959660748,175,"success","pgls3_cocoonpresent"
"OG0000029_00",-0.0167539080691137,0.218096679769032,1e-05,"1e-05 to 1",0.0133924305704438,0.00768949664310536,175,"success","pgls3_cocoonpresent"
"OG0000029_01",-0.00998488463794844,0.905595678555268,0.894601842104806,"1e-05 to 1",0.000166432193629101,-0.00561295259137884,175,"success","pgls3_cocoonpresent"
"OG0000029_02",-0.00124650565607119,0.931316990823828,1,"1e-05 to 1",6.37601836204633e-05,-0.00571621808121403,175,"success","pgls3_cocoonpresent"
"OG0000029_03",-0.0101398183675583,0.516493267095725,1e-05,"1e-05 to 1",0.00354547849950975,-0.00221437422592663,175,"success","pgls3_cocoonpresent"
"OG0000033_00",0.0103195444695293,0.707027168083065,0.842745318129565,"1e-05 to 1",0.00140461113184116,-0.0043676165494777,175,"success","pgls3_cocoonpresent"
