"OG","Regression_Coefficient","P_value","Lambda","Bound_used","R_squared","R_squared_adj","n","Status","Contrast"
"OG0000000_00",0.0407878632636196,0.129946779885724,0.689787258765505,"1e-05 to 1",0.0142740753251052,0.00857623761022142,175,"success","pgls3_cocoonpresent"
"OG0000001_00",-0.0189403476425864,0.390334048025011,0.515415576078675,"1e-05 to 1",0.00761735583970361,0.00188103997750533,175,"success","pgls3_cocoonpresent"
"OG0000001_01",-0.00131556161324816,0.947405108000551,0.488044213568843,"1e-05 to 1",4.01045553670174e-05,-0.00574001044720296,175,"success","pgls3_cocoonpresent"
"OG0000001_02",-0.00326408234973941,0.804670984502055,1e-05,"1e-05 to 1",0.000608369703029827,-0.00516846052990072,175,"success","pgls3_cocoonpresent"
"OG0000002_00",0.0235795880406167,0.535149762265177,0.602302867504453,"1e-05 to 1",0.00433629497590646,-0.00141898655602479,175,"success","pgls3_cocoonpresent"
"OG0000003_00",0.0111849772020635,0.876831162655189,0.810674700808513,"1e-05 to 1",0.000204412377537701,-0.00557475286883502,175,"success","pgls3_cocoonpresent"
"OG0000005_01",-0.000833660710548734,0.971502104687257,1,"1e-05 to 1",1.28262245017593e-05,-0.00576744645628158,175,"success","pgls3_cocoonpresent"
"OG0000006_00",0.0968445274389761,1.86403734003804e-07,1e-05,"1e-05 to 1",0.247575922096942,0.243226649970335,175,"success","pgls3_cocoonpresent"
"OG0000006_01",0.0546064185154398,0.0491488018421669,0.909918963072551,"1e-05 to 1",0.0338165587422033,0.0282316833592102,175,"success","pgls3_cocoonpresent"
"OG0000006_02",-0.00254834280828758,0.834677319307687,1e-05,"1e-05 to 1",0.000352634698450193,-0.00542567377150105,175,"success","pgls3_cocoonpresent"
"OG0000006_03",-0.0155958442909022,0.334152610338226,1,"1e-05 to 1",0.0113791114713547,0.00566453986136239,175,"success","pgls3_cocoonpresent"
"OG0000007_00",0.0286093204769928,0.0352385775960395,1e-05,"1e-05 to 1",0.0463096672851016,0.0407970064023565,175,"success","pgls3_cocoonpresent"
"OG0000008_00",-0.0246999373156865,0.458304591381164,0.974543245763894,"0.001 to 1",0.00483431875951048,-0.000918084022226484,175,"success","pgls3_cocoonpresent"
"OG0000010_00",-0.0223881644877054,0.354580037351911,0.727956795553604,"1e-05 to 1",0.00942471595815046,0.00369884726426684,175,"success","pgls3_cocoonpresent"
"OG0000010_01",0.0102139310519973,0.732959457567172,1,"1e-05 to 1",0.00139315368232648,-0.00437914022702413,175,"success","pgls3_cocoonpresent"
