"OG" "Regression_Coefficient" "P_value" "Lambda" "Bound_used" "R_squared" "R_squared_adj" "n" "Status" "Contrast" "motivo"
"OG0006781_00" 0.0725018793815208 1.89033735331634e-08 1e-05 "1e-05 to 1" 0.180764161010259 0.176001161946365 174 "success" "pgls5_castespolymorphic" "MA2289.1"
"OG0005821_00" 0.0936831716565151 2.6084895132783e-08 1 "1e-05 to 1" 0.175521608624806 0.170728129605183 174 "success" "pgls5_castespolymorphic" "MA2289.1"
"OG0002470_00" 0.0636399546481022 4.52506392356611e-08 1e-05 "1e-05 to 1" 0.170014454285734 0.16518895692693 174 "success" "pgls5_castespolymorphic" "MA2289.1"
"OG0004364_00" 0.092376344858381 6.02971308438782e-08 1 "1e-05 to 1" 0.211530746153025 0.206946622584147 174 "success" "pgls5_castespolymorphic" "MA2289.1"
"OG0008504_00" 0.141166500670007 1.33311495620347e-07 0.981970017506591 "0.001 to 1" 0.171867751673938 0.16705302929995 174 "success" "pgls5_castespolymorphic" "MA2289.1"
"OG0009656_00" 0.120992640307903 1.65287005415848e-07 1 "1e-05 to 1" 0.203382042183414 0.198750542428667 174 "success" "pgls5_castespolymorphic" "MA2289.1"
"OG0006735_00" 0.0631777852739973 8.58777223555762e-07 1e-05 "1e-05 to 1" 0.141706197005546 0.136716116755578 174 "success" "pgls5_castespolymorphic" "MA2289.1"
"OG0009451_00" 0.101525337778071 9.35198711360385e-07 1 "1e-05 to 1" 0.190985514595039 0.186281942005475 174 "success" "pgls5_castespolymorphic" "MA2289.1"
"OG0004710_00" 0.0401150862920276 1.42308969719451e-06 1e-05 "1e-05 to 1" 0.134846850336814 0.129816890164354 174 "success" "pgls5_castespolymorphic" "MA2289.1"
"OG0002380_00" 0.0467832043996693 6.61980171789978e-06 1e-05 "1e-05 to 1" 0.118113905783757 0.112986661049941 174 "success" "pgls5_castespolymorphic" "MA2289.1"
"OG0007336_00" 0.0595668042479854 1.07386027679013e-05 1e-05 "1e-05 to 1" 0.115061580184258 0.109916589371375 174 "success" "pgls5_castespolymorphic" "MA2289.1"
"OG0003630_00" 0.0738516120112181 1.17191732034172e-05 0.166118956917279 "1e-05 to 1" 0.112133361375362 0.106971346034521 174 "success" "pgls5_castespolymorphic" "MA2289.1"
"OG0003628_00" 0.0838820365408145 2.74431089501981e-05 1e-05 "1e-05 to 1" 0.103175791672686 0.0979616974382251 174 "success" "pgls5_castespolymorphic" "MA2289.1"
"OG0009950_00" 0.109678918310552 3.18264346721442e-05 1 "1e-05 to 1" 0.153960896363116 0.149042064365227 174 "success" "pgls5_castespolymorphic" "MA2289.1"
"OG0007753_00" 0.06889130834234 3.3783747229954e-05 1e-05 "1e-05 to 1" 0.102788723038676 0.0975723784051798 174 "success" "pgls5_castespolymorphic" "MA2289.1"
"OG0010139_00" 0.0898857843281627 3.64584149674663e-05 1e-05 "1e-05 to 1" 0.17519259316341 0.170397201263197 174 "success" "pgls5_castespolymorphic" "MA2289.1"
"OG0002891_00" -0.0437416093941423 4.69469778052733e-05 1 "1e-05 to 1" 0.0992467017010326 0.0940097639202246 174 "success" "pgls5_castespolymorphic" "MA2289.1"
"OG0010155_00" 0.103271677434145 4.88548939658884e-05 1e-05 "1e-05 to 1" 0.160125681911094 0.155242691689647 174 "success" "pgls5_castespolymorphic" "MA2289.1"
"OG0002053_00" 0.0759899704265283 5.22870390800012e-05 1 "1e-05 to 1" 0.0975014303178767 0.0922543456104226 174 "success" "pgls5_castespolymorphic" "MA2289.1"
"OG0009476_00" 0.054107077515307 5.51046974670566e-05 1e-05 "1e-05 to 1" 0.120640697121544 0.115528143035041 174 "success" "pgls5_castespolymorphic" "MA2289.1"
"OG0006116_00" 0.0535048076827315 6.81559928981113e-05 1e-05 "1e-05 to 1" 0.0952246261191612 0.0899643041779934 174 "success" "pgls5_castespolymorphic" "MA2289.1"
"OG0003243_00" 0.0551374961142815 7.47391278101972e-05 1 "1e-05 to 1" 0.0931106969225506 0.0878380846953561 174 "success" "pgls5_castespolymorphic" "MA2289.1"
"OG0004091_00" 0.100242968456136 7.99920896539241e-05 0.528970557013098 "1e-05 to 1" 0.0929360809347638 0.0876624534983381 174 "success" "pgls5_castespolymorphic" "MA2289.1"
