"OG" "Regression_Coefficient" "P_value" "Lambda" "Bound_used" "R_squared" "R_squared_adj" "n" "Status" "Contrast" "motivo"
"OG0002886_00" 0.0615769960411538 5.83840900070243e-08 1e-05 "1e-05 to 1" 0.173360080875494 0.168554034834073 174 "success" "pgls5_castespolymorphic" "MA2286.1"
"OG0002814_00" 0.0598038383360131 3.40036953705436e-07 1 "1e-05 to 1" 0.15045188326305 0.145512650026207 174 "success" "pgls5_castespolymorphic" "MA2286.1"
"OG0007350_00" 0.0518746383060524 1.9220106537432e-06 1e-05 "1e-05 to 1" 0.136476613204228 0.131456128397275 174 "success" "pgls5_castespolymorphic" "MA2286.1"
"OG0009320_00" 0.0414435033571431 1.44106640558306e-05 1e-05 "1e-05 to 1" 0.131442540548897 0.12639278787767 174 "success" "pgls5_castespolymorphic" "MA2286.1"
"OG0001009_00" 0.0641923257218982 6.42985028185272e-05 1e-05 "1e-05 to 1" 0.114366253401377 0.10921721999092 174 "success" "pgls5_castespolymorphic" "MA2286.1"
"OG0010263_00" 0.0368880825943008 6.70799278537082e-05 1e-05 "1e-05 to 1" 0.161029407483023 0.156151671480017 174 "success" "pgls5_castespolymorphic" "MA2286.1"
"OG0000011_00" 0.0552200796492975 0.000143798842858089 1e-05 "1e-05 to 1" 0.131495566763143 0.126446122383859 174 "success" "pgls5_castespolymorphic" "MA2286.1"
"OG0009106_00" 0.0825337823877092 0.000147598986641295 0.767204981301481 "1e-05 to 1" 0.101544570262128 0.0963209921822571 174 "success" "pgls5_castespolymorphic" "MA2286.1"
"OG0001833_00" 0.0640326582172488 0.000161720399435517 0.333036456343282 "1e-05 to 1" 0.0853533514649646 0.0800356383920865 174 "success" "pgls5_castespolymorphic" "MA2286.1"
"OG0000976_00" -0.0591720351060664 0.000193739010145411 1 "1e-05 to 1" 0.0839066409671081 0.0785805167866842 174 "success" "pgls5_castespolymorphic" "MA2286.1"
"OG0004623_00" 0.0372598450790826 0.000249361824099292 1 "1e-05 to 1" 0.0797177514111411 0.074367273221671 174 "success" "pgls5_castespolymorphic" "MA2286.1"
"OG0004443_00" 0.0571285298357339 0.000324177524691827 1 "1e-05 to 1" 0.0769118427558483 0.0715450511439637 174 "success" "pgls5_castespolymorphic" "MA2286.1"
"OG0006771_00" 0.0509343839849973 0.0003491173255874 1 "1e-05 to 1" 0.07657440036246 0.0712056468761951 174 "success" "pgls5_castespolymorphic" "MA2286.1"
