"OG" "Regression_Coefficient" "P_value" "Lambda" "Bound_used" "R_squared" "R_squared_adj" "n" "Status" "Contrast" "motivo"
"OG0004875_00" -0.0564053708762721 8.39564527144177e-05 0.89732318657588 "1e-05 to 1" 0.09186750370249 0.0865876636077371 174 "success" "pgls5_castespolymorphic" "MA2631.1"
"OG0004933_00" 0.0896379863567249 0.000167093325867063 0.87433644973925 "1e-05 to 1" 0.0850006297440131 0.079680865963455 174 "success" "pgls5_castespolymorphic" "MA2631.1"
"OG0004669_00" -0.0412290606511941 0.000175271280126399 0.933708289402559 "1e-05 to 1" 0.0834836159177275 0.0781550322893422 174 "success" "pgls5_castespolymorphic" "MA2631.1"
"OG0009133_00" 0.0430826711029795 0.00027055090571837 0.953819841899506 "1e-05 to 1" 0.0932474868762917 0.0879756699395259 174 "success" "pgls5_castespolymorphic" "MA2631.1"
"OG0002684_00" -0.0563533313749163 0.000307582731414291 0.976567119689599 "1e-05 to 1" 0.102439780493813 0.0972214071245912 174 "success" "pgls5_castespolymorphic" "MA2631.1"
"OG0010311_00" 0.098430889175771 0.000320713475457035 1e-05 "1e-05 to 1" 0.140491098539323 0.135493953763388 174 "success" "pgls5_castespolymorphic" "MA2631.1"
"OG0003516_00" 0.0759067855916165 0.000361905721133926 0.36389410348445 "1e-05 to 1" 0.0883513599434366 0.0830510771524101 174 "success" "pgls5_castespolymorphic" "MA2631.1"
"OG0006995_00" 0.0601179819335168 0.000379120497044472 0.931760363728591 "1e-05 to 1" 0.0756869625124151 0.0703130495037663 174 "success" "pgls5_castespolymorphic" "MA2631.1"
"OG0000058_00" 0.152295065887406 0.000447152856071664 1e-05 "1e-05 to 1" 0.131367253480658 0.126317063093918 174 "success" "pgls5_castespolymorphic" "MA2631.1"
"OG0009775_00" 0.0821045850478179 0.000623577884948379 0.923049261469339 "1e-05 to 1" 0.0988041439913259 0.0935646332005777 174 "success" "pgls5_castespolymorphic" "MA2631.1"
"OG0005483_00" -0.0619424964300737 0.000636909142013309 0.962512175734337 "0.001 to 1" 0.0705221597922591 0.0651182188608188 174 "success" "pgls5_castespolymorphic" "MA2631.1"
"OG0002556_00" -0.0798871344034635 0.000959329681360366 0.804462788681627 "1e-05 to 1" 0.077320355350935 0.0719559388122776 174 "success" "pgls5_castespolymorphic" "MA2631.1"
