"OG" "Regression_Coefficient" "P_value" "Lambda" "Bound_used" "R_squared" "R_squared_adj" "n" "Status" "Contrast" "motivo"
"OG0001401_00" 0.0722363704940226 1.05938629046953e-06 0.867544397834922 "1e-05 to 1" 0.138703773784374 0.133696237585446 174 "success" "pgls5_castespolymorphic" "MA2266.1"
"OG0007872_00" 0.0547075421544539 2.6366313972126e-06 1 "1e-05 to 1" 0.185540925664986 0.18080569848862 174 "success" "pgls5_castespolymorphic" "MA2266.1"
"OG0005752_00" 0.0484114282836179 5.33505862976291e-06 1 "1e-05 to 1" 0.121068620556487 0.115958554396932 174 "success" "pgls5_castespolymorphic" "MA2266.1"
"OG0003330_00" 0.0486843725168991 5.73393269998057e-06 0.523300928946253 "1e-05 to 1" 0.119613912914872 0.114495389152749 174 "success" "pgls5_castespolymorphic" "MA2266.1"
"OG0000935_00" 0.0408417325585843 7.68607621015605e-06 1 "1e-05 to 1" 0.206538956266685 0.201925810663584 174 "success" "pgls5_castespolymorphic" "MA2266.1"
"OG0008450_00" 0.0462446606392667 1.25273361613054e-05 1 "1e-05 to 1" 0.116176683064956 0.111038175408357 174 "success" "pgls5_castespolymorphic" "MA2266.1"
"OG0006431_00" -0.0329181635926964 2.94330456644953e-05 1 "1e-05 to 1" 0.104270404491734 0.0990626742852908 174 "success" "pgls5_castespolymorphic" "MA2266.1"
"OG0002558_00" 0.0607842337290615 3.7490318387956e-05 0.522097727659879 "1e-05 to 1" 0.108131029682668 0.102945744971521 174 "success" "pgls5_castespolymorphic" "MA2266.1"
"OG0000065_00" 0.0741860329870674 5.00612853220339e-05 1 "1e-05 to 1" 0.127569213086749 0.122496941069811 174 "success" "pgls5_castespolymorphic" "MA2266.1"
"OG0004589_00" 0.076624893721984 5.07946376591129e-05 1 "1e-05 to 1" 0.0983975939755421 0.0931557195219114 174 "success" "pgls5_castespolymorphic" "MA2266.1"
"OG0009603_00" -0.0355931991108906 6.92357869369609e-05 1 "1e-05 to 1" 0.130187095400097 0.125130043629167 174 "success" "pgls5_castespolymorphic" "MA2266.1"
"OG0009582_00" -0.0932927831184091 0.000112809386592083 1 "1e-05 to 1" 0.113714944129953 0.108562124037686 174 "success" "pgls5_castespolymorphic" "MA2266.1"
"OG0004627_00" 0.0323079116990972 0.000155885067440575 1e-05 "1e-05 to 1" 0.085239101971351 0.079920724657231 174 "success" "pgls5_castespolymorphic" "MA2266.1"
"OG0009006_00" 0.0300169347149682 0.000156697585721233 1 "1e-05 to 1" 0.0973616203524259 0.0921137227963353 174 "success" "pgls5_castespolymorphic" "MA2266.1"
