"OG" "Regression_Coefficient" "P_value" "Lambda" "Bound_used" "R_squared" "R_squared_adj" "n" "Status" "Contrast" "motivo"
"OG0009596_00" -0.133258199865206 1.7803103657954e-08 0.990704570248736 "1e-05 to 1" 0.22811375520166 0.223626044476088 174 "success" "pgls5_castespolymorphic" "MA0085.2"
"OG0002739_00" -0.0747809369145404 5.16348192602933e-06 1 "1e-05 to 1" 0.120706932837196 0.115594763842063 174 "success" "pgls5_castespolymorphic" "MA0085.2"
"OG0002776_00" -0.0703087524777979 8.60812498659769e-06 1 "1e-05 to 1" 0.11672577586993 0.11159046061336 174 "success" "pgls5_castespolymorphic" "MA0085.2"
"OG0001007_00" 0.0845515274454602 1.27251429877795e-05 1e-05 "1e-05 to 1" 0.159678815642824 0.154793227361678 174 "success" "pgls5_castespolymorphic" "MA0085.2"
"OG0005894_00" 0.0770397990623636 1.36712332967637e-05 0.611464007657085 "1e-05 to 1" 0.110515602470252 0.105344181554381 174 "success" "pgls5_castespolymorphic" "MA0085.2"
"OG0003647_00" 0.0780406707407961 2.88157446006743e-05 0.995691048727858 "1e-05 to 1" 0.104498084735277 0.0992916782511793 174 "success" "pgls5_castespolymorphic" "MA0085.2"
"OG0000443_00" 0.0392837602874258 3.18607704334894e-05 1e-05 "1e-05 to 1" 0.129751050309775 0.124691463392971 174 "success" "pgls5_castespolymorphic" "MA0085.2"
"OG0001349_00" 0.0996668245698447 3.18694302785527e-05 1 "1e-05 to 1" 0.105946029503339 0.100748041302777 174 "success" "pgls5_castespolymorphic" "MA0085.2"
"OG0004540_00" 0.0989225030547986 3.47662376811719e-05 0.825781786423732 "1e-05 to 1" 0.101270486377527 0.0960453147866983 174 "success" "pgls5_castespolymorphic" "MA0085.2"
"OG0007955_00" 0.0317630788946857 3.59575406170265e-05 1 "1e-05 to 1" 0.102731873668538 0.0975151985154479 174 "success" "pgls5_castespolymorphic" "MA0085.2"
"OG0002724_00" 0.0487038025999775 5.44367601071905e-05 1e-05 "1e-05 to 1" 0.0964947290839965 0.091241791462392 174 "success" "pgls5_castespolymorphic" "MA0085.2"
"OG0007183_00" -0.0418660933646604 5.86928685624155e-05 1 "1e-05 to 1" 0.0968385699102075 0.0915876313631739 174 "success" "pgls5_castespolymorphic" "MA0085.2"
"OG0006844_00" -0.0519144855132445 7.03796613525931e-05 1 "1e-05 to 1" 0.0943119622994892 0.0890463341733235 174 "success" "pgls5_castespolymorphic" "MA0085.2"
"OG0000570_00" 0.0629872536113425 8.01618312880059e-05 1 "1e-05 to 1" 0.162846178028148 0.157979004644591 174 "success" "pgls5_castespolymorphic" "MA0085.2"
"OG0008734_00" 0.0522737767858119 8.15164650052047e-05 0.349236856153422 "1e-05 to 1" 0.10053380810723 0.0953043535032027 174 "success" "pgls5_castespolymorphic" "MA0085.2"
"OG0007200_00" 0.0675906749165206 8.21116202747163e-05 0.500674168086992 "1e-05 to 1" 0.094344400368777 0.0890789608360374 174 "success" "pgls5_castespolymorphic" "MA0085.2"
"OG0009044_00" 0.0540268234010082 9.65496133786825e-05 1 "1e-05 to 1" 0.106875029316239 0.10168244227738 174 "success" "pgls5_castespolymorphic" "MA0085.2"
"OG0009880_00" -0.0645125875760043 0.000122353028590094 1 "1e-05 to 1" 0.131681628386005 0.126633265760342 174 "success" "pgls5_castespolymorphic" "MA0085.2"
"OG0009408_00" 0.0686554098925363 0.000137272123027721 1 "1e-05 to 1" 0.104667129774344 0.0994617061102413 174 "success" "pgls5_castespolymorphic" "MA0085.2"
"OG0005083_00" -0.0546396178790983 0.000138638455421836 1 "1e-05 to 1" 0.087538769314741 0.0822337621595942 174 "success" "pgls5_castespolymorphic" "MA0085.2"
"OG0006780_00" 0.0700375496267421 0.000155526922776872 0.450818599830281 "1e-05 to 1" 0.0862917955919796 0.0809795385896074 174 "success" "pgls5_castespolymorphic" "MA0085.2"
"OG0005426_00" 0.0546448471283653 0.000169815093891135 1e-05 "1e-05 to 1" 0.0843206901464374 0.0789969732286843 174 "success" "pgls5_castespolymorphic" "MA0085.2"
"OG0007664_00" 0.0390303926299814 0.00019636396696443 1 "1e-05 to 1" 0.083760452601405 0.0784334784886225 174 "success" "pgls5_castespolymorphic" "MA0085.2"
