"OG" "Regression_Coefficient" "P_value" "Lambda" "Bound_used" "R_squared" "R_squared_adj" "n" "Status" "Contrast" "motivo"
"OG0000244_01" 0.0661432912512306 5.66714319916173e-09 1e-05 "1e-05 to 1" 0.252743284894589 0.248398769109092 174 "success" "pgls5_castespolymorphic" "MA2464.1"
"OG0005962_00" 0.0700949936647994 4.62921690314033e-07 1e-05 "1e-05 to 1" 0.147275083597911 0.142317380595574 174 "success" "pgls5_castespolymorphic" "MA2464.1"
"OG0002622_00" 0.0460572788586577 4.69633205213427e-07 1e-05 "1e-05 to 1" 0.147982461004199 0.143028870661201 174 "success" "pgls5_castespolymorphic" "MA2464.1"
"OG0006069_00" 0.0878058950661009 7.13800809570841e-07 1e-05 "1e-05 to 1" 0.142799982738844 0.137816261708256 174 "success" "pgls5_castespolymorphic" "MA2464.1"
"OG0004775_00" 0.0811007621423557 1.32637930816415e-06 1 "1e-05 to 1" 0.136365313079266 0.131344181178564 174 "success" "pgls5_castespolymorphic" "MA2464.1"
"OG0006508_00" 0.0424347746374966 1.6329735119669e-06 0.998349922228469 "1e-05 to 1" 0.132651227710715 0.127608502290429 174 "success" "pgls5_castespolymorphic" "MA2464.1"
"OG0003625_00" 0.0835129011908801 6.70238839850512e-06 1 "1e-05 to 1" 0.118673974201654 0.113549985679571 174 "success" "pgls5_castespolymorphic" "MA2464.1"
"OG0005959_00" 0.0935755072535589 6.93697443532315e-06 0.919906172019594 "1e-05 to 1" 0.119008253017903 0.11388620797731 174 "success" "pgls5_castespolymorphic" "MA2464.1"
"OG0007790_00" 0.0683199432049645 7.88266925111358e-06 1e-05 "1e-05 to 1" 0.119058544219343 0.113936791569456 174 "success" "pgls5_castespolymorphic" "MA2464.1"
"OG0002877_00" 0.0732907678133352 1.15773347266757e-05 0.693080106475674 "1e-05 to 1" 0.112261142402164 0.107099869974269 174 "success" "pgls5_castespolymorphic" "MA2464.1"
"OG0002449_00" 0.0746392868406376 1.7537666486156e-05 0.684417955685558 "1e-05 to 1" 0.108530807422108 0.103347847000143 174 "success" "pgls5_castespolymorphic" "MA2464.1"
"OG0005483_00" 0.102615900205243 1.80084410879022e-05 0.866359413214768 "1e-05 to 1" 0.108890691177966 0.10370982310342 174 "success" "pgls5_castespolymorphic" "MA2464.1"
"OG0001453_00" 0.0460824225811016 1.97941568191862e-05 1e-05 "1e-05 to 1" 0.107883924970761 0.102697203604312 174 "success" "pgls5_castespolymorphic" "MA2464.1"
"OG0002797_00" 0.0747234961925143 2.21758061451638e-05 0.221210602413175 "1e-05 to 1" 0.105424469889 0.100223449365099 174 "success" "pgls5_castespolymorphic" "MA2464.1"
"OG0004031_00" 0.0393292740027036 2.61971160031571e-05 0.947985641686865 "1e-05 to 1" 0.103666363326414 0.0984551212527305 174 "success" "pgls5_castespolymorphic" "MA2464.1"
"OG0006942_00" 0.0478121021619317 2.83490605954562e-05 1 "1e-05 to 1" 0.104052629339587 0.0988436329985376 174 "success" "pgls5_castespolymorphic" "MA2464.1"
"OG0002415_00" 0.0461991626429767 2.86397360356183e-05 1e-05 "1e-05 to 1" 0.103943680048023 0.09873405028086 174 "success" "pgls5_castespolymorphic" "MA2464.1"
"OG0003551_00" 0.0629544551431539 3.01729736649214e-05 1 "1e-05 to 1" 0.102776769342083 0.097560355210351 174 "success" "pgls5_castespolymorphic" "MA2464.1"
"OG0007992_00" 0.0643080568360499 3.87587398908984e-05 0.22309912013884 "1e-05 to 1" 0.101310854841996 0.0960859179515426 174 "success" "pgls5_castespolymorphic" "MA2464.1"
"OG0010447_00" 0.131869847087403 4.1612693112647e-05 0.880193725400236 "1e-05 to 1" 0.188299700985428 0.18358051320046 174 "success" "pgls5_castespolymorphic" "MA2464.1"
"OG0009016_00" 0.114903729213465 4.51505938583452e-05 0.623570323884862 "1e-05 to 1" 0.133105036616168 0.12806494961975 174 "success" "pgls5_castespolymorphic" "MA2464.1"
"OG0002946_00" 0.0459621534292263 5.28584706547264e-05 0.550065652540891 "1e-05 to 1" 0.0968085148973167 0.091557401611836 174 "success" "pgls5_castespolymorphic" "MA2464.1"
"OG0006255_00" 0.0360285591187434 5.89693727421903e-05 1 "1e-05 to 1" 0.0962112415946308 0.0909566557899484 174 "success" "pgls5_castespolymorphic" "MA2464.1"
"OG0009306_00" 0.0743064318910763 6.01584737829342e-05 0.977059935395484 "1e-05 to 1" 0.115214465821182 0.110070363878282 174 "success" "pgls5_castespolymorphic" "MA2464.1"
"OG0009256_00" 0.138108111533481 8.42092522632676e-05 0.86261476030378 "1e-05 to 1" 0.118569143261189 0.113444545256894 174 "success" "pgls5_castespolymorphic" "MA2464.1"
"OG0008762_00" 0.0556079686100915 8.54480383245537e-05 1e-05 "1e-05 to 1" 0.0999870538801747 0.0947544204725014 174 "success" "pgls5_castespolymorphic" "MA2464.1"
"OG0009517_00" 0.0660560444357251 8.58639345646672e-05 0.93513525196747 "1e-05 to 1" 0.129187453591106 0.124124589949194 174 "success" "pgls5_castespolymorphic" "MA2464.1"
"OG0000400_00" 0.0618183625415657 8.70756722357591e-05 0.891430159088949 "1e-05 to 1" 0.0914773688381356 0.0861952605174271 174 "success" "pgls5_castespolymorphic" "MA2464.1"
"OG0009505_00" 0.0802108073399276 0.000102999509966173 1e-05 "1e-05 to 1" 0.116722984080812 0.11158765259291 174 "success" "pgls5_castespolymorphic" "MA2464.1"
"OG0005072_00" 0.12075358236481 0.000106923106116597 0.777143919924007 "1e-05 to 1" 0.0898137286086876 0.0845219479610637 174 "success" "pgls5_castespolymorphic" "MA2464.1"
"OG0009755_00" 0.110233110174357 0.000112245293114377 0.605380589672131 "1e-05 to 1" 0.127362709821175 0.122289237203857 174 "success" "pgls5_castespolymorphic" "MA2464.1"
"OG0001285_00" 0.0371548919173246 0.000116882431086873 0.423260780233719 "1e-05 to 1" 0.103747461379033 0.098536690805655 174 "success" "pgls5_castespolymorphic" "MA2464.1"
"OG0002885_00" 0.0372860806737418 0.000123199764402226 1 "1e-05 to 1" 0.0882872734011089 0.0829866180139059 174 "success" "pgls5_castespolymorphic" "MA2464.1"
"OG0004406_00" 0.0518287667435762 0.000142846111827355 0.488479404583784 "1e-05 to 1" 0.0946259796744673 0.0893621772307142 174 "success" "pgls5_castespolymorphic" "MA2464.1"
"OG0002259_00" 0.0275057752868892 0.000156811834305826 1 "1e-05 to 1" 0.0851755094586091 0.0798567624205779 174 "success" "pgls5_castespolymorphic" "MA2464.1"
"OG0005371_00" 0.0891343776384231 0.000156993645995751 0.877791231538125 "1e-05 to 1" 0.0856734341667969 0.0803575820398597 174 "success" "pgls5_castespolymorphic" "MA2464.1"
"OG0000519_00" 0.0709670527973397 0.000160276558611283 0.610645887827927 "1e-05 to 1" 0.148685402854877 0.143735899383103 174 "success" "pgls5_castespolymorphic" "MA2464.1"
"OG0001544_00" 0.0391871220161676 0.000175851673834604 1 "1e-05 to 1" 0.0839457721219872 0.0786198754482778 174 "success" "pgls5_castespolymorphic" "MA2464.1"
"OG0002047_00" 0.0498770836984082 0.000186854162373962 0.672532952264146 "1e-05 to 1" 0.0832942610608013 0.077964576532085 174 "success" "pgls5_castespolymorphic" "MA2464.1"
"OG0006010_00" 0.0449504883914165 0.000189789028967269 0.729980586564255 "1e-05 to 1" 0.085681794526173 0.0803659910059763 174 "success" "pgls5_castespolymorphic" "MA2464.1"
"OG0003365_00" 0.037763547986348 0.000206643435289422 0.9675679202378 "1e-05 to 1" 0.0852656626909159 0.079947439799584 174 "success" "pgls5_castespolymorphic" "MA2464.1"
