"OG" "Regression_Coefficient" "P_value" "Lambda" "Bound_used" "R_squared" "R_squared_adj" "n" "Status" "Contrast" "motivo"
"OG0009075_00" 0.0643827148300722 7.18024351087365e-09 1 "1e-05 to 1" 0.221826122171323 0.217301855439761 174 "success" "pgls5_castespolymorphic" "MA2465.1"
"OG0008436_00" 0.0725342394472667 2.84137935402384e-08 1 "1e-05 to 1" 0.180798088895337 0.176035287086589 174 "success" "pgls5_castespolymorphic" "MA2465.1"
"OG0005958_00" 0.0713262224842311 7.54759112986392e-08 1 "1e-05 to 1" 0.164872006684936 0.160016611374965 174 "success" "pgls5_castespolymorphic" "MA2465.1"
"OG0001778_00" 0.0559628368467353 1.00202871466948e-06 1 "1e-05 to 1" 0.140096191347817 0.135096750599839 174 "success" "pgls5_castespolymorphic" "MA2465.1"
"OG0007045_00" -0.106120036865523 1.12914904182304e-05 0.965881711704957 "1e-05 to 1" 0.113850768612866 0.108698738197824 174 "success" "pgls5_castespolymorphic" "MA2465.1"
"OG0009014_00" -0.0508736233668069 1.22331957861377e-05 1 "1e-05 to 1" 0.130741069885508 0.12568723889647 174 "success" "pgls5_castespolymorphic" "MA2465.1"
"OG0004499_00" 0.078558551490963 1.86249896594326e-05 1 "1e-05 to 1" 0.107894010212517 0.102707347481194 174 "success" "pgls5_castespolymorphic" "MA2465.1"
"OG0010087_00" 0.0693269094453735 2.25868389169825e-05 1 "1e-05 to 1" 0.17472765407324 0.169929559038782 174 "success" "pgls5_castespolymorphic" "MA2465.1"
"OG0002139_00" 0.0663616411482508 3.45491049635882e-05 1 "1e-05 to 1" 0.100742407733646 0.095514165918144 174 "success" "pgls5_castespolymorphic" "MA2465.1"
"OG0002800_00" 0.0705831111760459 4.18051494468497e-05 1 "1e-05 to 1" 0.0987249777042448 0.0934850066443857 174 "success" "pgls5_castespolymorphic" "MA2465.1"
"OG0006332_00" 0.0457759377011189 4.90131045607356e-05 1e-05 "1e-05 to 1" 0.098782502611382 0.0935428659986575 174 "success" "pgls5_castespolymorphic" "MA2465.1"
"OG0001556_00" 0.054615863897023 5.6142372984791e-05 1 "1e-05 to 1" 0.0973179625103607 0.0920698111296069 174 "success" "pgls5_castespolymorphic" "MA2465.1"
"OG0002316_00" 0.0689457799067072 6.70681148340346e-05 0.922917705309706 "1e-05 to 1" 0.0937122029373777 0.0884430878381764 174 "success" "pgls5_castespolymorphic" "MA2465.1"
"OG0009104_00" -0.0747956044635976 7.0800372842017e-05 1 "1e-05 to 1" 0.109229040752755 0.104050139826899 174 "success" "pgls5_castespolymorphic" "MA2465.1"
"OG0004399_00" 0.11570727195283 7.51664180438372e-05 0.835464179503732 "1e-05 to 1" 0.0936049295379706 0.0883351907562147 174 "success" "pgls5_castespolymorphic" "MA2465.1"
"OG0008776_00" 0.0481332682837004 8.19821566819812e-05 1 "1e-05 to 1" 0.0998217945320646 0.0945882003142278 174 "success" "pgls5_castespolymorphic" "MA2465.1"
"OG0008799_00" 0.0274067829067533 9.39263670267643e-05 1 "1e-05 to 1" 0.104291489237877 0.0990838816171671 174 "success" "pgls5_castespolymorphic" "MA2465.1"
"OG0009815_00" 0.0588402904947212 9.55977784560247e-05 0.838290546647584 "1e-05 to 1" 0.130887989583043 0.125835012778293 174 "success" "pgls5_castespolymorphic" "MA2465.1"
"OG0003996_00" 0.0677461732615019 9.67587063951392e-05 0.816311699435216 "1e-05 to 1" 0.0914354571025361 0.0861531051089462 174 "success" "pgls5_castespolymorphic" "MA2465.1"
"OG0004097_00" 0.0708280005632474 0.000104348062997417 0.939121125019361 "1e-05 to 1" 0.0890119918010282 0.0837155498928946 174 "success" "pgls5_castespolymorphic" "MA2465.1"
"OG0006009_00" 0.0615105106759957 0.000114549690592991 0.699851886563498 "1e-05 to 1" 0.0906991321043951 0.0854124991515136 174 "success" "pgls5_castespolymorphic" "MA2465.1"
"OG0002701_00" 0.0779054197041928 0.000143690783219963 1e-05 "1e-05 to 1" 0.0882136062386234 0.0829125225539643 174 "success" "pgls5_castespolymorphic" "MA2465.1"
"OG0006419_00" 0.0658774431876705 0.000149291351545955 1 "1e-05 to 1" 0.0862161486611994 0.08090345185109 174 "success" "pgls5_castespolymorphic" "MA2465.1"
"OG0010167_00" 0.0711882662142303 0.000169657685004987 1e-05 "1e-05 to 1" 0.159269060666829 0.15438109008931 174 "success" "pgls5_castespolymorphic" "MA2465.1"
"OG0001155_00" 0.0539044512714572 0.000194770929332622 1 "1e-05 to 1" 0.0833458117150668 0.0780164268994569 174 "success" "pgls5_castespolymorphic" "MA2465.1"
"OG0008161_00" -0.0396038880186301 0.000196851757368277 1 "1e-05 to 1" 0.0852779423923451 0.0799597908946261 174 "success" "pgls5_castespolymorphic" "MA2465.1"
"OG0000259_00" 0.0346885751506301 0.000216958346350715 1 "1e-05 to 1" 0.127237789564311 0.122163590666429 174 "success" "pgls5_castespolymorphic" "MA2465.1"
"OG0004558_00" 0.0583731866285384 0.000224895020457083 0.942906617607198 "1e-05 to 1" 0.080821371063215 0.075477309267071 174 "success" "pgls5_castespolymorphic" "MA2465.1"
"OG0004064_00" 0.0852840761050232 0.000227312454026185 1 "1e-05 to 1" 0.0821700952955001 0.0768338749193112 174 "success" "pgls5_castespolymorphic" "MA2465.1"
"OG0007140_00" 0.0632737950895949 0.000232935744286733 0.896482067848317 "1e-05 to 1" 0.0819044552758345 0.0765666904809265 174 "success" "pgls5_castespolymorphic" "MA2465.1"
"OG0008124_00" 0.039182838098788 0.000234247236707397 0.931758407656126 "1e-05 to 1" 0.0808660188698026 0.0755222166539294 174 "success" "pgls5_castespolymorphic" "MA2465.1"
"OG0008959_00" 0.0517049083224862 0.000248661008813933 0.818281016099524 "1e-05 to 1" 0.0869779545071509 0.0816696868007971 174 "success" "pgls5_castespolymorphic" "MA2465.1"
"OG0006878_00" 0.0485272319867208 0.000249383804689529 0.247340673670066 "1e-05 to 1" 0.0811626250666789 0.0758205473054386 174 "success" "pgls5_castespolymorphic" "MA2465.1"
"OG0004796_00" -0.0542734095840685 0.000266477164316159 1 "1e-05 to 1" 0.0804416385452027 0.0750953690018608 174 "success" "pgls5_castespolymorphic" "MA2465.1"
"OG0001486_00" 0.0662155876931761 0.000276959281903189 0.861637843471392 "1e-05 to 1" 0.0790653619034054 0.073711090751681 174 "success" "pgls5_castespolymorphic" "MA2465.1"
"OG0004167_00" 0.056908986257864 0.000292410389695963 1 "1e-05 to 1" 0.078015034990173 0.0726546572866276 174 "success" "pgls5_castespolymorphic" "MA2465.1"
"OG0007714_00" 0.0568895224139061 0.000324093318239793 1e-05 "1e-05 to 1" 0.0787888792049306 0.0734330005956569 174 "success" "pgls5_castespolymorphic" "MA2465.1"
"OG0008328_00" -0.0655898073699885 0.00035788932509373 1 "1e-05 to 1" 0.0777027328464046 0.0723405394327209 174 "success" "pgls5_castespolymorphic" "MA2465.1"
"OG0003829_00" 0.0755430360110683 0.000380794467543355 0.871365399943303 "1e-05 to 1" 0.076556430910673 0.0711875729508514 174 "success" "pgls5_castespolymorphic" "MA2465.1"
"OG0003416_00" 0.0574612841903523 0.000387625839646688 0.992465629106688 "1e-05 to 1" 0.0754481129023747 0.0700728112332023 174 "success" "pgls5_castespolymorphic" "MA2465.1"
"OG0002440_00" 0.0560675434804493 0.000430607209556122 1 "1e-05 to 1" 0.0954845208511706 0.0902257099258869 174 "success" "pgls5_castespolymorphic" "MA2465.1"
"OG0009692_00" 0.056739949981146 0.000433302713687578 1e-05 "1e-05 to 1" 0.102499494720886 0.0972814685274033 174 "success" "pgls5_castespolymorphic" "MA2465.1"
"OG0001935_00" 0.0588797515349928 0.000445428474219689 1e-05 "1e-05 to 1" 0.109329065825698 0.104150746440964 174 "success" "pgls5_castespolymorphic" "MA2465.1"
"OG0010279_00" 0.0373947603987336 0.000457717736467522 1e-05 "1e-05 to 1" 0.124317939086432 0.119226764313679 174 "success" "pgls5_castespolymorphic" "MA2465.1"
