"OG" "Regression_Coefficient" "P_value" "Lambda" "Bound_used" "R_squared" "R_squared_adj" "n" "Status" "Contrast" "motivo"
"OG0002766_00" 0.0812206407831874 5.17430143176512e-09 0.956467939854484 "1e-05 to 1" 0.19258918886819 0.187894939966261 174 "success" "pgls5_castespolymorphic" "MA2305.1"
"OG0008448_00" 0.0691893698190024 3.08810276905547e-07 1 "1e-05 to 1" 0.156870681428641 0.151968766785784 174 "success" "pgls5_castespolymorphic" "MA2305.1"
"OG0000989_00" 0.0696705108564036 5.77981188243371e-07 1 "1e-05 to 1" 0.143323428423751 0.138342750682028 174 "success" "pgls5_castespolymorphic" "MA2305.1"
"OG0005371_00" 0.059773342310303 3.09373592699558e-06 1 "1e-05 to 1" 0.127511060504281 0.122438450390934 174 "success" "pgls5_castespolymorphic" "MA2305.1"
"OG0006490_00" 0.0563257233871407 4.16789743229451e-06 0.910862488889444 "1e-05 to 1" 0.123654687917724 0.118559657033525 174 "success" "pgls5_castespolymorphic" "MA2305.1"
"OG0000095_00" 0.0725755437157257 4.38032265526189e-06 1e-05 "1e-05 to 1" 0.151360292304777 0.146426340515851 174 "success" "pgls5_castespolymorphic" "MA2305.1"
"OG0008275_00" 0.0393724308278405 8.79992191560319e-06 1e-05 "1e-05 to 1" 0.118587520859557 0.113463029701764 174 "success" "pgls5_castespolymorphic" "MA2305.1"
"OG0006884_00" -0.0373572342745263 1.14171671456997e-05 1 "1e-05 to 1" 0.113733359432243 0.108580646405686 174 "success" "pgls5_castespolymorphic" "MA2305.1"
"OG0008522_00" 0.0579814584239325 1.80731931587186e-05 0.110999196429212 "1e-05 to 1" 0.112169694208293 0.107007890104853 174 "success" "pgls5_castespolymorphic" "MA2305.1"
"OG0008759_00" 0.0467888912568446 2.02674356153398e-05 0.433928722285134 "1e-05 to 1" 0.120464905956368 0.115351329828207 174 "success" "pgls5_castespolymorphic" "MA2305.1"
"OG0008867_00" 0.0536132876154784 2.21432543447975e-05 0.969541344008576 "1e-05 to 1" 0.122668190710894 0.117567424377818 174 "success" "pgls5_castespolymorphic" "MA2305.1"
"OG0008760_00" -0.0925661057723419 2.60111079257719e-05 1 "1e-05 to 1" 0.1198944975436 0.114777605087459 174 "success" "pgls5_castespolymorphic" "MA2305.1"
"OG0009527_00" -0.120793133202021 2.69798615286643e-05 1 "1e-05 to 1" 0.148620862260059 0.143670983552269 174 "success" "pgls5_castespolymorphic" "MA2305.1"
"OG0007253_00" -0.0321887135584619 5.47843054077291e-05 1 "1e-05 to 1" 0.0975821322218436 0.0923355167115055 174 "success" "pgls5_castespolymorphic" "MA2305.1"
"OG0000821_00" 0.0605892066145762 5.73770742331448e-05 0.636561227833572 "1e-05 to 1" 0.0970832435140835 0.0918337274880024 174 "success" "pgls5_castespolymorphic" "MA2305.1"
"OG0002077_00" 0.0608156887214387 6.11367798977192e-05 1e-05 "1e-05 to 1" 0.0969795816678625 0.091729462956629 174 "success" "pgls5_castespolymorphic" "MA2305.1"
"OG0004251_00" -0.0490649648332992 6.89429367968231e-05 1 "1e-05 to 1" 0.0934193802645129 0.0881485627079113 174 "success" "pgls5_castespolymorphic" "MA2305.1"
"OG0005305_00" 0.046087954230957 6.91647158670428e-05 1e-05 "1e-05 to 1" 0.0939388479846192 0.088671050589181 174 "success" "pgls5_castespolymorphic" "MA2305.1"
"OG0009213_00" 0.0800496858816882 7.34438215652666e-05 0.454804687518638 "1e-05 to 1" 0.109533476990535 0.104356346042806 174 "success" "pgls5_castespolymorphic" "MA2305.1"
"OG0004117_00" -0.0358765178209995 7.7118445632518e-05 1 "1e-05 to 1" 0.0933293720900601 0.0880580312301187 174 "success" "pgls5_castespolymorphic" "MA2305.1"
"OG0009775_00" 0.0544165011203409 9.64754377743571e-05 0.988830746580978 "1e-05 to 1" 0.126408700979515 0.121329681799164 174 "success" "pgls5_castespolymorphic" "MA2305.1"
"OG0010502_00" -0.0476578557700132 0.000123962877309092 1 "1e-05 to 1" 0.167213693265803 0.162371912412698 174 "success" "pgls5_castespolymorphic" "MA2305.1"
"OG0007804_00" -0.0547901635758865 0.000138668812869946 1 "1e-05 to 1" 0.08753639487936 0.0822313739193562 174 "success" "pgls5_castespolymorphic" "MA2305.1"
"OG0002541_00" 0.0473910914144608 0.000153754802979744 1 "1e-05 to 1" 0.113864515820423 0.108712565331006 174 "success" "pgls5_castespolymorphic" "MA2305.1"
"OG0003071_00" 0.0370565817532559 0.000159123882110812 0.7176072776412 "1e-05 to 1" 0.0845149786367401 0.0791923913032327 174 "success" "pgls5_castespolymorphic" "MA2305.1"
"OG0009628_00" 0.0592240636700885 0.000235993277851954 1 "1e-05 to 1" 0.107822340108464 0.10263526069049 174 "success" "pgls5_castespolymorphic" "MA2305.1"
"OG0001274_00" 0.0656288335627537 0.000238847641395257 1e-05 "1e-05 to 1" 0.142939132484832 0.137956220464395 174 "success" "pgls5_castespolymorphic" "MA2305.1"
"OG0007985_00" 0.042959616857002 0.000251729294461711 1e-05 "1e-05 to 1" 0.0820529913037254 0.0767160900903749 174 "success" "pgls5_castespolymorphic" "MA2305.1"
"OG0008472_00" 0.042959616857002 0.000251729294461711 1e-05 "1e-05 to 1" 0.0820529913037254 0.0767160900903749 174 "success" "pgls5_castespolymorphic" "MA2305.1"
"OG0000877_00" 0.0664958960329831 0.000260562182617941 0.51092622407915 "1e-05 to 1" 0.0899300508117579 0.0846389464560124 174 "success" "pgls5_castespolymorphic" "MA2305.1"
"OG0003741_00" 0.0421351859178331 0.000261776423201354 0.37122121684018 "1e-05 to 1" 0.0811258060596126 0.0757835142343777 174 "success" "pgls5_castespolymorphic" "MA2305.1"
"OG0000559_00" 0.0259911509680497 0.000271467416197435 1 "1e-05 to 1" 0.10336964097825 0.0981566737746357 174 "success" "pgls5_castespolymorphic" "MA2305.1"
