"OG" "Regression_Coefficient" "P_value" "Lambda" "Bound_used" "R_squared" "R_squared_adj" "n" "Status" "Contrast" "motivo"
"OG0002124_00" 0.102746651706358 7.45677940772183e-06 1 "1e-05 to 1" 0.151126627610235 0.146191317305643 174 "success" "pgls5_castespolymorphic" "MA2241.1"
"OG0002962_00" 0.0698319844763827 1.72613207851668e-05 1 "1e-05 to 1" 0.135841075106247 0.130816895310353 174 "success" "pgls5_castespolymorphic" "MA2241.1"
"OG0002011_00" -0.0618626620744109 2.72531093985506e-05 1 "1e-05 to 1" 0.103249151050042 0.098035483323589 174 "success" "pgls5_castespolymorphic" "MA2241.1"
"OG0004697_00" 0.0584690131526509 2.85179059882346e-05 1 "1e-05 to 1" 0.103989209412385 0.0987798443508289 174 "success" "pgls5_castespolymorphic" "MA2241.1"
"OG0003587_00" -0.066039102656587 3.33057097672285e-05 0.904899688408165 "1e-05 to 1" 0.10112999597462 0.0959040075791235 174 "success" "pgls5_castespolymorphic" "MA2241.1"
"OG0003136_00" 0.0560181571033794 5.11667421378981e-05 1 "1e-05 to 1" 0.0977336701510584 0.0924879356751924 174 "success" "pgls5_castespolymorphic" "MA2241.1"
"OG0007710_00" 0.0400868523982404 9.7393742800822e-05 1e-05 "1e-05 to 1" 0.0908187009366909 0.085532763151439 174 "success" "pgls5_castespolymorphic" "MA2241.1"
"OG0008296_00" 0.110899141805253 9.76911495675914e-05 0.839429333054461 "1e-05 to 1" 0.0990736202802653 0.0938356762121272 174 "success" "pgls5_castespolymorphic" "MA2241.1"
"OG0009500_00" -0.0785137221975959 0.000103598256014248 1 "1e-05 to 1" 0.117552095246721 0.112421584172574 174 "success" "pgls5_castespolymorphic" "MA2241.1"
"OG0002534_00" -0.0452216282331549 0.00011151529439557 1 "1e-05 to 1" 0.0909933374637719 0.0857084150071659 174 "success" "pgls5_castespolymorphic" "MA2241.1"
"OG0007856_00" 0.0398953811857594 0.000117668661337333 1 "1e-05 to 1" 0.0893165503023368 0.0840218790831644 174 "success" "pgls5_castespolymorphic" "MA2241.1"
"OG0004612_00" 0.0326861025970629 0.000138940293084033 1e-05 "1e-05 to 1" 0.0864732922845309 0.0811620904954875 174 "success" "pgls5_castespolymorphic" "MA2241.1"
"OG0009494_00" 0.0414550801827475 0.000141284852562151 1e-05 "1e-05 to 1" 0.111515999481036 0.106350394826855 174 "success" "pgls5_castespolymorphic" "MA2241.1"
"OG0005133_00" -0.0640233996933832 0.000183793061070636 1 "1e-05 to 1" 0.0829768463450041 0.0776453163818936 174 "success" "pgls5_castespolymorphic" "MA2241.1"
"OG0004397_00" -0.0343033838721666 0.000191342396794969 1 "1e-05 to 1" 0.0883057573986443 0.0830052094765433 174 "success" "pgls5_castespolymorphic" "MA2241.1"
"OG0001512_00" 0.0687880696282645 0.000192909590665646 1e-05 "1e-05 to 1" 0.136763770864249 0.131744955578576 174 "success" "pgls5_castespolymorphic" "MA2241.1"
"OG0006996_00" -0.072262030701342 0.000219813668209667 0.943919828795543 "1e-05 to 1" 0.0815494155393254 0.076209586559903 174 "success" "pgls5_castespolymorphic" "MA2241.1"
"OG0002059_00" 0.0342441444381185 0.000254166313541138 1 "1e-05 to 1" 0.0809560590317787 0.0756127803052192 174 "success" "pgls5_castespolymorphic" "MA2241.1"
"OG0005343_00" 0.0494532234662694 0.000305960485747159 0.769365396865762 "1e-05 to 1" 0.0775305420934148 0.0721673475707022 174 "success" "pgls5_castespolymorphic" "MA2241.1"
"OG0001539_00" -0.0674483230172467 0.000314784261603807 0.98424953673599 "1e-05 to 1" 0.0776883524624606 0.0723260754418935 174 "success" "pgls5_castespolymorphic" "MA2241.1"
"OG0004238_00" 0.0406846972795426 0.000401843010993552 1 "1e-05 to 1" 0.0769029613705816 0.0715361181227362 174 "success" "pgls5_castespolymorphic" "MA2241.1"
"OG0000215_00" 0.0432411420404472 0.000416849958014165 0.630259062898539 "1e-05 to 1" 0.118772468533974 0.113649052653357 174 "success" "pgls5_castespolymorphic" "MA2241.1"
"OG0006274_00" -0.0596073679984683 0.00044053013678802 1 "1e-05 to 1" 0.0740704920432953 0.0686871809505238 174 "success" "pgls5_castespolymorphic" "MA2241.1"
"OG0007314_00" -0.0402465302964291 0.000446500327903721 1 "1e-05 to 1" 0.0766833173826678 0.0713151971348925 174 "success" "pgls5_castespolymorphic" "MA2241.1"
"OG0000796_00" 0.0211463580370775 0.000526975483413628 1e-05 "1e-05 to 1" 0.0721403980207805 0.0667458654511339 174 "success" "pgls5_castespolymorphic" "MA2241.1"
"OG0009257_00" -0.0354098891090987 0.000531287923436929 1 "1e-05 to 1" 0.0853693441156888 0.0800517240233382 174 "success" "pgls5_castespolymorphic" "MA2241.1"
"OG0004408_00" -0.0507315651753043 0.000673941291950975 0.944386032356657 "1e-05 to 1" 0.0694893927550368 0.0640794473640776 174 "success" "pgls5_castespolymorphic" "MA2241.1"
"OG0006971_00" -0.0392771888062304 0.00068662554709098 1 "1e-05 to 1" 0.0701312648195196 0.064725051242889 174 "success" "pgls5_castespolymorphic" "MA2241.1"
"OG0007329_00" -0.0468349445556825 0.000705402366096841 1 "1e-05 to 1" 0.0694147649616856 0.064004385688207 174 "success" "pgls5_castespolymorphic" "MA2241.1"
"OG0002529_00" 0.0496698971284356 0.000729301401431348 1 "1e-05 to 1" 0.0925602322929374 0.0872844196899892 174 "success" "pgls5_castespolymorphic" "MA2241.1"
"OG0001310_00" -0.0679384352091116 0.000819134350310335 0.813787135773334 "1e-05 to 1" 0.0690474313119335 0.0636349163777006 174 "success" "pgls5_castespolymorphic" "MA2241.1"
"OG0001720_00" 0.0400579921503604 0.000840844080371994 1 "1e-05 to 1" 0.110178320494953 0.105004938637365 174 "success" "pgls5_castespolymorphic" "MA2241.1"
"OG0006588_00" 0.027492475353186 0.000857660388085213 1e-05 "1e-05 to 1" 0.0677052740231034 0.062284955848819 174 "success" "pgls5_castespolymorphic" "MA2241.1"
"OG0000243_00" 0.0177216069722096 0.000859892262610851 1e-05 "1e-05 to 1" 0.0940098527094188 0.0887424681321479 174 "success" "pgls5_castespolymorphic" "MA2241.1"
"OG0009171_00" 0.0479084255844094 0.000920298288187738 0.617146097817443 "1e-05 to 1" 0.0767566432308033 0.0713889492960987 174 "success" "pgls5_castespolymorphic" "MA2241.1"
"OG0008091_00" 0.084319177772099 0.000951155562062933 0.998811040259948 "1e-05 to 1" 0.0665765112244403 0.0611496304757452 174 "success" "pgls5_castespolymorphic" "MA2241.1"
"OG0005969_00" 0.027665353634929 0.000975284409608701 0.830356818552892 "1e-05 to 1" 0.0651126295934326 0.0596772379050222 174 "success" "pgls5_castespolymorphic" "MA2241.1"
"OG0003149_00" -0.0602166352627948 0.00107623559487835 1 "1e-05 to 1" 0.0644426250295225 0.0590033379657406 174 "success" "pgls5_castespolymorphic" "MA2241.1"
"OG0002794_00" 0.0466249568276489 0.00113308572421711 1 "1e-05 to 1" 0.0642749342559471 0.0588346722458073 174 "success" "pgls5_castespolymorphic" "MA2241.1"
"OG0008663_00" 0.0362920378728875 0.00126378246542247 0.95633879134753 "1e-05 to 1" 0.0658892418588819 0.0604583653580615 174 "success" "pgls5_castespolymorphic" "MA2241.1"
"OG0003712_00" -0.0649967411115927 0.00128316481731039 0.982614694425856 "0.001 to 1" 0.0629258450135778 0.0574777394613312 174 "success" "pgls5_castespolymorphic" "MA2241.1"
"OG0010027_00" 0.0735112382196738 0.00129139410935952 1 "1e-05 to 1" 0.0926466030062858 0.087371292558648 174 "success" "pgls5_castespolymorphic" "MA2241.1"
"OG0000654_00" -0.0450569158859915 0.00134585102763429 0.407204299061451 "1e-05 to 1" 0.06240853889458 0.0569574257486183 174 "success" "pgls5_castespolymorphic" "MA2241.1"
"OG0005141_00" 0.018316893119707 0.00134895551482872 1e-05 "1e-05 to 1" 0.0631501351206111 0.0577033335806145 174 "success" "pgls5_castespolymorphic" "MA2241.1"
"OG0001383_00" -0.0423751741014248 0.00135388059858887 1 "1e-05 to 1" 0.063500300395634 0.0580555347002598 174 "success" "pgls5_castespolymorphic" "MA2241.1"
"OG0002197_00" -0.0462699534335032 0.00153249355403728 1 "1e-05 to 1" 0.0662296672157218 0.0608007699320923 174 "success" "pgls5_castespolymorphic" "MA2241.1"
"OG0009359_00" -0.0272544771821865 0.00154442575072689 1 "1e-05 to 1" 0.0773617353654173 0.0719975594082395 174 "success" "pgls5_castespolymorphic" "MA2241.1"
"OG0000144_00" -0.0285339464414293 0.00171359674694083 1 "1e-05 to 1" 0.0605246813149066 0.0550626155085979 174 "success" "pgls5_castespolymorphic" "MA2241.1"
"OG0009085_00" 0.0383004048383707 0.00171996685812514 0.943592516464417 "1e-05 to 1" 0.0666336352717007 0.0612070866395595 174 "success" "pgls5_castespolymorphic" "MA2241.1"
"OG0001782_00" -0.0701224881195922 0.00183922401167758 0.855871312377497 "1e-05 to 1" 0.0616457457579599 0.0561901977681806 174 "success" "pgls5_castespolymorphic" "MA2241.1"
"OG0003415_00" 0.0886256634470204 0.00186100822854174 0.948421375065329 "1e-05 to 1" 0.0585382799898919 0.0530646653386703 174 "success" "pgls5_castespolymorphic" "MA2241.1"
"OG0008362_00" -0.0425845099538796 0.00191009399249076 1 "1e-05 to 1" 0.0593337527130044 0.0538647629031963 174 "success" "pgls5_castespolymorphic" "MA2241.1"
"OG0003553_00" -0.0490966628998129 0.00194934584399142 0.890614036498989 "1e-05 to 1" 0.0576897202903817 0.052211172152535 174 "success" "pgls5_castespolymorphic" "MA2241.1"
"OG0006145_00" -0.0249147567455143 0.00196939293567389 1 "1e-05 to 1" 0.0582806287738733 0.0528055161504656 174 "success" "pgls5_castespolymorphic" "MA2241.1"
"OG0005818_00" 0.0418479987746132 0.00198081016913765 0.873450942962874 "1e-05 to 1" 0.0575181800844456 0.0520386346198204 174 "success" "pgls5_castespolymorphic" "MA2241.1"
"OG0004164_00" 0.0309914810697233 0.0020381648364034 1 "1e-05 to 1" 0.057212401611726 0.0517310783652826 174 "success" "pgls5_castespolymorphic" "MA2241.1"
"OG0002031_00" 0.0230087605715292 0.00205188172774662 1 "1e-05 to 1" 0.0574861181894705 0.052006386318479 174 "success" "pgls5_castespolymorphic" "MA2241.1"
"OG0000806_00" -0.031438598574982 0.0020774298204238 1 "1e-05 to 1" 0.0595123859948804 0.0540444347506646 174 "success" "pgls5_castespolymorphic" "MA2241.1"
"OG0002816_00" -0.0913841425476863 0.00218999830648459 0.93458010632631 "0.1 to 1" 0.0720365751608725 0.0666414389699472 174 "success" "pgls5_castespolymorphic" "MA2241.1"
"OG0002300_00" 0.0184666240680629 0.00219741749788627 1 "1e-05 to 1" 0.0581551967319548 0.0526793548524894 174 "success" "pgls5_castespolymorphic" "MA2241.1"
"OG0003201_00" 0.0433951925304591 0.0022559955725947 1 "1e-05 to 1" 0.0582260380002174 0.0527506079885908 174 "success" "pgls5_castespolymorphic" "MA2241.1"
"OG0004410_00" 0.0270969232218932 0.00239489665703019 1e-05 "1e-05 to 1" 0.0565049356418742 0.0510194992211874 174 "success" "pgls5_castespolymorphic" "MA2241.1"
