"OG" "Regression_Coefficient" "P_value" "Lambda" "Bound_used" "R_squared" "R_squared_adj" "n" "Status" "Contrast" "motivo"
"OG0009270_00" -0.0422361299618253 1.26352880176483e-05 0.50273575038115 "1e-05 to 1" 0.137875925255546 0.132863575983776 174 "success" "pgls5_castespolymorphic" "MA2297.1"
"OG0005455_00" -0.0522527309634121 5.19402718959228e-05 0.844425551276223 "1e-05 to 1" 0.0975727832295884 0.0923261133646441 174 "success" "pgls5_castespolymorphic" "MA2297.1"
"OG0005127_00" -0.0513896308583862 0.000139510130346299 0.740017763085881 "1e-05 to 1" 0.0869469854047119 0.081638537645437 174 "success" "pgls5_castespolymorphic" "MA2297.1"
"OG0004540_00" -0.0415266147632876 0.000152535072797999 0.877029747637901 "1e-05 to 1" 0.0854721513166868 0.080155128940621 174 "success" "pgls5_castespolymorphic" "MA2297.1"
"OG0002329_00" -0.0551168148447212 0.000157146814875109 0.849260119207607 "1e-05 to 1" 0.0883088979479274 0.083008368284834 174 "success" "pgls5_castespolymorphic" "MA2297.1"
"OG0005738_00" -0.0363645815270028 0.000197547525185637 0.56742936865883 "1e-05 to 1" 0.0826966694275734 0.0773635105288965 174 "success" "pgls5_castespolymorphic" "MA2297.1"
"OG0006965_00" -0.0461332804280604 0.00048356001178762 0.951281788239872 "1e-05 to 1" 0.0735074843821268 0.0681208999889995 174 "success" "pgls5_castespolymorphic" "MA2297.1"
"OG0000626_00" -0.0395913718050916 0.000499216724120455 1e-05 "1e-05 to 1" 0.0722898084725191 0.0668961445682896 174 "success" "pgls5_castespolymorphic" "MA2297.1"
"OG0009052_00" -0.05160702609613 0.0006219276204813 0.774860160213113 "1e-05 to 1" 0.0845760892738726 0.0792538572347673 174 "success" "pgls5_castespolymorphic" "MA2297.1"
"OG0000936_00" -0.0465734907064454 0.000672536459997097 0.792349589174873 "1e-05 to 1" 0.0699320710461091 0.0645246993661446 174 "success" "pgls5_castespolymorphic" "MA2297.1"
"OG0005818_00" -0.044649618533894 0.00070274339706633 0.817229206979854 "1e-05 to 1" 0.0686258360103595 0.0632108699406524 174 "success" "pgls5_castespolymorphic" "MA2297.1"
"OG0008866_00" -0.0589179783174225 0.000728204508604779 0.699221368037583 "1e-05 to 1" 0.0780359790334374 0.0726757230975852 174 "success" "pgls5_castespolymorphic" "MA2297.1"
"OG0001071_00" -0.0363848553017996 0.000753464267078119 0.626583035718977 "1e-05 to 1" 0.0687000594789725 0.0632855249410595 174 "success" "pgls5_castespolymorphic" "MA2297.1"
"OG0005063_00" -0.0375278011256186 0.000785944338055788 0.583794954532479 "1e-05 to 1" 0.0682424006776237 0.0628252053327261 174 "success" "pgls5_castespolymorphic" "MA2297.1"
"OG0000925_00" -0.0408251212018094 0.000786275598261499 0.379959499444212 "1e-05 to 1" 0.0678274494918296 0.062407841640038 174 "success" "pgls5_castespolymorphic" "MA2297.1"
"OG0005239_00" -0.032304665287636 0.000801688634228359 0.934052926396986 "1e-05 to 1" 0.0672138785938255 0.0617907034693711 174 "success" "pgls5_castespolymorphic" "MA2297.1"
"OG0000485_00" -0.0497312717570191 0.000896367815943488 1e-05 "1e-05 to 1" 0.0697740150848046 0.0643657244748325 174 "success" "pgls5_castespolymorphic" "MA2297.1"
"OG0007095_00" -0.043843070359155 0.000930892770676373 0.512876215322341 "1e-05 to 1" 0.0672210237992595 0.0617978902166971 174 "success" "pgls5_castespolymorphic" "MA2297.1"
"OG0009298_00" -0.0290909275875338 0.00101333574750262 1e-05 "1e-05 to 1" 0.0991095284096182 0.0938717931096741 174 "success" "pgls5_castespolymorphic" "MA2297.1"
"OG0003057_00" -0.0555342974872235 0.00107278329868521 0.49614555100134 "1e-05 to 1" 0.0695020572972973 0.0640921855373978 174 "success" "pgls5_castespolymorphic" "MA2297.1"
