"OG" "Regression_Coefficient" "P_value" "Lambda" "Bound_used" "R_squared" "R_squared_adj" "n" "Status" "Contrast" "motivo"
"OG0005063_00" 0.0774003498572604 7.92467069743452e-09 0.576821200479243 "1e-05 to 1" 0.188381058618858 0.183662343843387 174 "success" "pgls5_castespolymorphic" "MA2304.1"
"OG0007714_00" -0.0599852128232674 3.79808742234644e-08 1 "1e-05 to 1" 0.174736214139583 0.169938168872953 174 "success" "pgls5_castespolymorphic" "MA2304.1"
"OG0006782_00" 0.0449298867519074 1.3490065797761e-07 1 "1e-05 to 1" 0.1599149655879 0.15503075027155 174 "success" "pgls5_castespolymorphic" "MA2304.1"
"OG0005527_00" 0.0284617630416962 3.20990771074392e-07 1 "1e-05 to 1" 0.149321264546221 0.144375457944745 174 "success" "pgls5_castespolymorphic" "MA2304.1"
"OG0000000_00" 0.0653498463161137 7.12945934289166e-07 1e-05 "1e-05 to 1" 0.142812391874843 0.137828742990394 174 "success" "pgls5_castespolymorphic" "MA2304.1"
"OG0008260_00" 0.0559353561729025 9.52517622998528e-07 1 "1e-05 to 1" 0.143990230754127 0.139013429770139 174 "success" "pgls5_castespolymorphic" "MA2304.1"
"OG0009980_00" 0.0813060412466604 1.66475612672912e-06 1e-05 "1e-05 to 1" 0.209692783512771 0.20509797411459 174 "success" "pgls5_castespolymorphic" "MA2304.1"
"OG0004814_00" 0.0500351036418654 2.3024384634418e-06 1e-05 "1e-05 to 1" 0.133731172487468 0.128694725815883 174 "success" "pgls5_castespolymorphic" "MA2304.1"
"OG0002762_00" 0.117422307039272 3.03829295011937e-06 0.65661067929106 "1e-05 to 1" 0.126223815504295 0.12114372140839 174 "success" "pgls5_castespolymorphic" "MA2304.1"
"OG0007398_00" 0.0816746850574726 3.2768654287807e-06 0.557171622589421 "1e-05 to 1" 0.128410659156256 0.12334327926763 174 "success" "pgls5_castespolymorphic" "MA2304.1"
"OG0004505_00" 0.0660544502728223 3.33143004072056e-06 0.666845810465208 "1e-05 to 1" 0.125996461229763 0.12091504530668 174 "success" "pgls5_castespolymorphic" "MA2304.1"
"OG0004683_00" 0.09786643251858 5.39542222943723e-06 0.906867340874387 "1e-05 to 1" 0.121660784301313 0.116554160954227 174 "success" "pgls5_castespolymorphic" "MA2304.1"
"OG0008490_00" 0.135968428826812 6.16902326600055e-06 1e-05 "1e-05 to 1" 0.122404995363654 0.11730269882507 174 "success" "pgls5_castespolymorphic" "MA2304.1"
"OG0006486_00" 0.151898187269053 7.4406680803385e-06 0.873893977791999 "1e-05 to 1" 0.11826745021143 0.113141098177775 174 "success" "pgls5_castespolymorphic" "MA2304.1"
"OG0003078_00" 0.0475535901019866 8.39130307395131e-06 1e-05 "1e-05 to 1" 0.115634210810609 0.110492549245554 174 "success" "pgls5_castespolymorphic" "MA2304.1"
"OG0002125_00" 0.0707411093799152 8.87927327419824e-06 0.53377993621276 "1e-05 to 1" 0.115042445744535 0.10989734368491 174 "success" "pgls5_castespolymorphic" "MA2304.1"
"OG0005323_00" 0.029601406169497 1.06249929958668e-05 1 "1e-05 to 1" 0.115862091257623 0.110721754578888 174 "success" "pgls5_castespolymorphic" "MA2304.1"
"OG0007985_00" 0.0707459368658467 1.06323490380866e-05 0.373968426783491 "1e-05 to 1" 0.116549989218498 0.111413651946512 174 "success" "pgls5_castespolymorphic" "MA2304.1"
"OG0007988_00" 0.0375876732304983 1.13090053497356e-05 1 "1e-05 to 1" 0.115193112397478 0.110048886306765 174 "success" "pgls5_castespolymorphic" "MA2304.1"
"OG0009833_00" 0.15308016799168 1.44994401920506e-05 0.669514939213824 "1e-05 to 1" 0.156456360177157 0.151552036689815 174 "success" "pgls5_castespolymorphic" "MA2304.1"
"OG0005595_00" 0.102860004762207 1.65979593784726e-05 0.436531087497307 "1e-05 to 1" 0.10911355652082 0.10393398417501 174 "success" "pgls5_castespolymorphic" "MA2304.1"
"OG0006098_00" 0.0695246160482928 1.87631302792646e-05 0.684411047501616 "1e-05 to 1" 0.107815762910001 0.102628645252501 174 "success" "pgls5_castespolymorphic" "MA2304.1"
"OG0002117_00" 0.0718127846951506 1.88740107605057e-05 0.913173612027157 "1e-05 to 1" 0.109035983400518 0.103855960048195 174 "success" "pgls5_castespolymorphic" "MA2304.1"
"OG0008761_00" 0.0354902772483685 2.06033907468317e-05 0.94229786283965 "1e-05 to 1" 0.117926987868249 0.112798656402367 174 "success" "pgls5_castespolymorphic" "MA2304.1"
"OG0008243_00" 0.0802313584166165 2.2507827729612e-05 0.971445494846775 "0.001 to 1" 0.107791564572811 0.102604306227304 174 "success" "pgls5_castespolymorphic" "MA2304.1"
"OG0002540_00" 0.102265324235837 2.73880798755677e-05 0.925336541400669 "1e-05 to 1" 0.103805331174752 0.0985948970536746 174 "success" "pgls5_castespolymorphic" "MA2304.1"
"OG0006841_00" 0.106081317675845 3.10498534366044e-05 0.877151656360552 "1e-05 to 1" 0.103695835361117 0.098484764636472 174 "success" "pgls5_castespolymorphic" "MA2304.1"
"OG0003904_00" 0.0891819650268558 3.58701802045669e-05 1e-05 "1e-05 to 1" 0.121787405599592 0.116681518422846 174 "success" "pgls5_castespolymorphic" "MA2304.1"
"OG0006444_00" 0.0552623673287898 3.71960243139569e-05 0.708310541338336 "1e-05 to 1" 0.100551862871892 0.095322513237426 174 "success" "pgls5_castespolymorphic" "MA2304.1"
"OG0008657_00" 0.10028839673294 3.95658088314654e-05 0.82873636118355 "1e-05 to 1" 0.131813152159064 0.1267655542065 174 "success" "pgls5_castespolymorphic" "MA2304.1"
"OG0006264_00" 0.058895591776205 4.09172454640672e-05 0.640840530731836 "1e-05 to 1" 0.0989522877284579 0.093713638238507 174 "success" "pgls5_castespolymorphic" "MA2304.1"
"OG0008402_00" 0.0598723964195721 4.15659439374494e-05 0.644027723070871 "1e-05 to 1" 0.104951403691833 0.099747632783065 174 "success" "pgls5_castespolymorphic" "MA2304.1"
"OG0008573_00" 0.0496265815504076 4.53469568366671e-05 1 "1e-05 to 1" 0.159833708725054 0.154949020985084 174 "success" "pgls5_castespolymorphic" "MA2304.1"
"OG0002396_00" 0.0465014951857643 5.01135709267686e-05 1e-05 "1e-05 to 1" 0.102214856793019 0.0969951757278618 174 "success" "pgls5_castespolymorphic" "MA2304.1"
"OG0003077_00" 0.149256654355404 5.06518469070016e-05 0.935562103103376 "1e-05 to 1" 0.0966910898826669 0.0914392938936126 174 "success" "pgls5_castespolymorphic" "MA2304.1"
"OG0008454_00" 0.0726437297894106 5.29070954793376e-05 0.611021291280391 "1e-05 to 1" 0.100982088156224 0.0957552398315508 174 "success" "pgls5_castespolymorphic" "MA2304.1"
"OG0010198_00" 0.0478635244564947 5.35453053358559e-05 1 "1e-05 to 1" 0.155564227097174 0.150654716789599 174 "success" "pgls5_castespolymorphic" "MA2304.1"
"OG0003442_00" 0.0538284826708919 5.46526929403601e-05 0.457811443677692 "1e-05 to 1" 0.0964525033357092 0.091199320215568 174 "success" "pgls5_castespolymorphic" "MA2304.1"
"OG0007866_00" 0.0657217768407216 5.63031261495706e-05 0.361407241999419 "1e-05 to 1" 0.0990677466509131 0.0938297684337672 174 "success" "pgls5_castespolymorphic" "MA2304.1"
"OG0004182_00" 0.0562004289661499 5.72044259290472e-05 1e-05 "1e-05 to 1" 0.096537307935213 0.0912846178650689 174 "success" "pgls5_castespolymorphic" "MA2304.1"
"OG0000351_00" 0.0489848723478869 6.19695972818857e-05 0.865712572396092 "1e-05 to 1" 0.095111805500097 0.0898508276250976 174 "success" "pgls5_castespolymorphic" "MA2304.1"
"OG0006563_00" 0.091783291076268 6.20489503484478e-05 1 "1e-05 to 1" 0.0956648650237648 0.0904071026111122 174 "success" "pgls5_castespolymorphic" "MA2304.1"
"OG0002454_00" 0.0518519118676043 6.37828405407603e-05 0.960674383668117 "1e-05 to 1" 0.0942455106155696 0.0889794961424042 174 "success" "pgls5_castespolymorphic" "MA2304.1"
"OG0001464_00" 0.0547635859530861 6.77049483348569e-05 0.831476567978306 "1e-05 to 1" 0.0964534134596488 0.0912002356309257 174 "success" "pgls5_castespolymorphic" "MA2304.1"
"OG0006479_00" 0.0491844819472982 6.96036283633905e-05 0.844635635045503 "1e-05 to 1" 0.0949975803943652 0.0897359384199139 174 "success" "pgls5_castespolymorphic" "MA2304.1"
"OG0005103_00" 0.105924155700155 7.13655260644597e-05 0.896772423364375 "1e-05 to 1" 0.0941625139258701 0.0888960169138113 174 "success" "pgls5_castespolymorphic" "MA2304.1"
"OG0009291_00" 0.0541147962662606 7.91417656405002e-05 0.162412019761783 "1e-05 to 1" 0.121269299799871 0.116160400380103 174 "success" "pgls5_castespolymorphic" "MA2304.1"
"OG0005106_00" 0.0319219992588246 8.20732048396611e-05 0.326575756952946 "1e-05 to 1" 0.0921100899616236 0.0868316602520982 174 "success" "pgls5_castespolymorphic" "MA2304.1"
"OG0000902_00" -0.0695284252551298 8.39001877417367e-05 1 "1e-05 to 1" 0.102861863531435 0.0976459441333616 174 "success" "pgls5_castespolymorphic" "MA2304.1"
"OG0006653_00" 0.0308813709478739 8.92424665348557e-05 1 "1e-05 to 1" 0.0917592222942285 0.0864787526564043 174 "success" "pgls5_castespolymorphic" "MA2304.1"
"OG0009578_00" 0.040343791934844 9.22556025317878e-05 1 "1e-05 to 1" 0.119153961240134 0.114032763340367 174 "success" "pgls5_castespolymorphic" "MA2304.1"
"OG0001609_00" 0.0962526083659612 9.73119825760094e-05 0.53535470428714 "1e-05 to 1" 0.0930518104985919 0.0877788559084675 174 "success" "pgls5_castespolymorphic" "MA2304.1"
"OG0005553_00" 0.0766399618692164 9.74656972467791e-05 0.832486655478679 "1e-05 to 1" 0.0902713301806144 0.0849822100072459 174 "success" "pgls5_castespolymorphic" "MA2304.1"
"OG0009124_00" 0.140651115639306 9.99348440564596e-05 1e-05 "1e-05 to 1" 0.160532377809576 0.155651752099166 174 "success" "pgls5_castespolymorphic" "MA2304.1"
"OG0010413_00" 0.0713435638217462 0.000102654090591514 1e-05 "1e-05 to 1" 0.167111556677445 0.162269182006965 174 "success" "pgls5_castespolymorphic" "MA2304.1"
"OG0006654_00" 0.0691486356980145 0.000104445155283628 0.893342728915914 "1e-05 to 1" 0.0900662130428564 0.0847759003279893 174 "success" "pgls5_castespolymorphic" "MA2304.1"
"OG0007529_00" 0.129303114171042 0.000108573498684983 0.815389702917968 "1e-05 to 1" 0.132374116629106 0.12732978009788 174 "success" "pgls5_castespolymorphic" "MA2304.1"
"OG0004156_00" 0.0760309672995308 0.000109010016658306 0.666533414599313 "1e-05 to 1" 0.0890729431785522 0.0837768556388927 174 "success" "pgls5_castespolymorphic" "MA2304.1"
"OG0003778_00" 0.0531315484529384 0.000111473236130255 1e-05 "1e-05 to 1" 0.0893649014577239 0.0840705113499201 174 "success" "pgls5_castespolymorphic" "MA2304.1"
"OG0009958_00" 0.0492713342440517 0.000117414759428947 1e-05 "1e-05 to 1" 0.131158853745712 0.126107451732606 174 "success" "pgls5_castespolymorphic" "MA2304.1"
"OG0005889_00" 0.0565228484621005 0.000125257723560868 0.268726259482284 "1e-05 to 1" 0.0875845798342442 0.082279839019327 174 "success" "pgls5_castespolymorphic" "MA2304.1"
"OG0004624_00" -0.0326917976169467 0.000128923446874207 1 "1e-05 to 1" 0.0872754330198942 0.0819688948397772 174 "success" "pgls5_castespolymorphic" "MA2304.1"
"OG0001250_00" 0.116105516181504 0.000130041411939397 0.687411422063968 "1e-05 to 1" 0.087704759216649 0.0824007171190714 174 "success" "pgls5_castespolymorphic" "MA2304.1"
"OG0009103_00" 0.0684967379028422 0.000136169697184663 1 "1e-05 to 1" 0.0990709354732189 0.0938329757957378 174 "success" "pgls5_castespolymorphic" "MA2304.1"
"OG0005881_00" 0.0570690335484688 0.000141860873879462 0.424766772246032 "1e-05 to 1" 0.0862502334805398 0.0809377348379848 174 "success" "pgls5_castespolymorphic" "MA2304.1"
"OG0000655_00" 0.110699873937424 0.000141919720754835 0.989422632253796 "1e-05 to 1" 0.0953252892756046 0.0900655525853464 174 "success" "pgls5_castespolymorphic" "MA2304.1"
"OG0003394_00" 0.0811283397824698 0.000148644913593898 0.69499181449809 "1e-05 to 1" 0.0852416340553651 0.0799232714626636 174 "success" "pgls5_castespolymorphic" "MA2304.1"
"OG0006672_00" 0.102982912604514 0.000156006783610385 0.728123391316193 "1e-05 to 1" 0.0857414710645312 0.0804260145009528 174 "success" "pgls5_castespolymorphic" "MA2304.1"
"OG0003902_00" 0.0716668282047391 0.00015811205513705 0.509028717143977 "1e-05 to 1" 0.0855968407264735 0.0802805432888367 174 "success" "pgls5_castespolymorphic" "MA2304.1"
"OG0001835_00" 0.12230831233588 0.000159424409673647 0.971756586130251 "1e-05 to 1" 0.0849982343450507 0.0796784566377545 174 "success" "pgls5_castespolymorphic" "MA2304.1"
"OG0004730_00" 0.0527327572621076 0.000167890110237323 0.543930064724525 "1e-05 to 1" 0.0865050796725095 0.0811940626938612 174 "success" "pgls5_castespolymorphic" "MA2304.1"
"OG0005520_00" 0.0773879195082809 0.000168453977023919 0.724369214561926 "1e-05 to 1" 0.0839070102249833 0.0785808881914076 174 "success" "pgls5_castespolymorphic" "MA2304.1"
"OG0001362_00" 0.0574926767909746 0.000169911282076107 0.85125208269544 "1e-05 to 1" 0.0843146127528735 0.0789908605014367 174 "success" "pgls5_castespolymorphic" "MA2304.1"
"OG0004243_00" 0.101909273733794 0.000171092258429706 0.78644435099996 "1e-05 to 1" 0.0852565354727297 0.0799382595161758 174 "success" "pgls5_castespolymorphic" "MA2304.1"
"OG0000129_00" 0.0956531189463965 0.000181674851912117 1e-05 "1e-05 to 1" 0.141973742396134 0.136985217642624 174 "success" "pgls5_castespolymorphic" "MA2304.1"
"OG0006773_00" 0.0841218597187144 0.000182007982342913 0.795507246848472 "1e-05 to 1" 0.0845850172453396 0.079262837113045 174 "success" "pgls5_castespolymorphic" "MA2304.1"
"OG0006875_00" 0.0811311310685043 0.00018470185328967 1e-05 "1e-05 to 1" 0.150833963107175 0.145896951264775 174 "success" "pgls5_castespolymorphic" "MA2304.1"
"OG0002966_00" 0.043859294529273 0.000193868346894277 0.634449416490317 "1e-05 to 1" 0.0838993919208937 0.0785732255948524 174 "success" "pgls5_castespolymorphic" "MA2304.1"
"OG0009709_00" 0.0872784820733374 0.000194988639890203 1e-05 "1e-05 to 1" 0.111402744245439 0.106236481130587 174 "success" "pgls5_castespolymorphic" "MA2304.1"
"OG0008389_00" 0.117779831153305 0.000195836547044248 0.690505462578522 "1e-05 to 1" 0.0858629771194678 0.0805482269864415 174 "success" "pgls5_castespolymorphic" "MA2304.1"
"OG0005102_00" 0.0993715619897433 0.000198308826597771 0.88961481743643 "1e-05 to 1" 0.0826553609717337 0.0773219619076159 174 "success" "pgls5_castespolymorphic" "MA2304.1"
"OG0009557_00" 0.0660051540414532 0.000212499139646827 0.519557796883092 "1e-05 to 1" 0.102759794456332 0.0975432816334033 174 "success" "pgls5_castespolymorphic" "MA2304.1"
"OG0005216_00" 0.0430861780822392 0.000220589000160754 1e-05 "1e-05 to 1" 0.0824964324320387 0.0771621093647832 174 "success" "pgls5_castespolymorphic" "MA2304.1"
"OG0009996_00" -0.0771935520399449 0.000223732087018647 1 "1e-05 to 1" 0.145678395901982 0.140711409831645 174 "success" "pgls5_castespolymorphic" "MA2304.1"
"OG0007003_00" 0.0994709355736885 0.000231153045043175 0.904771913810308 "1e-05 to 1" 0.0819879709069614 0.0766506916680484 174 "success" "pgls5_castespolymorphic" "MA2304.1"
"OG0008621_00" 0.0718707151952949 0.000232826998483038 0.501773511712256 "1e-05 to 1" 0.0900738225610568 0.0847835540875745 174 "success" "pgls5_castespolymorphic" "MA2304.1"
"OG0005340_00" 0.0386742629431054 0.000235548455117307 0.630728123491143 "1e-05 to 1" 0.0817831983766247 0.0764447285997445 174 "success" "pgls5_castespolymorphic" "MA2304.1"
"OG0002590_00" 0.0339583035220418 0.000236651411794186 0.553527915798178 "1e-05 to 1" 0.0802768954175743 0.0749296680653508 174 "success" "pgls5_castespolymorphic" "MA2304.1"
"OG0007065_00" 0.0353744616341414 0.000252591353919973 0.633111916969561 "1e-05 to 1" 0.080536724855993 0.0751910081400393 174 "success" "pgls5_castespolymorphic" "MA2304.1"
"OG0009736_00" 0.0548802799234438 0.000252731817183882 1e-05 "1e-05 to 1" 0.103552487084471 0.0983405829396135 174 "success" "pgls5_castespolymorphic" "MA2304.1"
"OG0006832_00" 0.0625605390829308 0.00027104022386748 0.486200039881704 "1e-05 to 1" 0.0797744348534756 0.0744242862189027 174 "success" "pgls5_castespolymorphic" "MA2304.1"
"OG0006546_00" 0.0517229741193941 0.000276096556198979 0.676250981608025 "1e-05 to 1" 0.106452648589865 0.101257605849108 174 "success" "pgls5_castespolymorphic" "MA2304.1"
"OG0006944_00" 0.0749485920574655 0.000285882500315804 0.75188827371986 "1e-05 to 1" 0.0791977925515454 0.0738442913454497 174 "success" "pgls5_castespolymorphic" "MA2304.1"
"OG0001592_00" 0.0234603262832833 0.000289388244633759 1e-05 "1e-05 to 1" 0.0810150144746733 0.0756720785123168 174 "success" "pgls5_castespolymorphic" "MA2304.1"
"OG0003992_00" 0.118940519353543 0.000291923998247956 0.732686094970162 "1e-05 to 1" 0.0780328395316102 0.0726725653428406 174 "success" "pgls5_castespolymorphic" "MA2304.1"
"OG0007502_00" 0.0760690414160859 0.000307665646467559 0.935385926316028 "1e-05 to 1" 0.0803368147008594 0.074989935716562 174 "success" "pgls5_castespolymorphic" "MA2304.1"
"OG0003192_00" 0.0659786857787781 0.000309741011600861 1 "1e-05 to 1" 0.0773991796786088 0.0720352214209263 174 "success" "pgls5_castespolymorphic" "MA2304.1"
"OG0002816_00" 0.0695154971213863 0.000324002124564959 0.972652069773955 "1e-05 to 1" 0.09786748547859 0.0926225289988144 174 "success" "pgls5_castespolymorphic" "MA2304.1"
"OG0010343_00" 0.0905172511301687 0.0003273714521006 1 "1e-05 to 1" 0.143207124401748 0.138225770473851 174 "success" "pgls5_castespolymorphic" "MA2304.1"
"OG0003487_00" 0.0484420443504277 0.00033605084017152 0.322699907335182 "1e-05 to 1" 0.076984916849053 0.0716185500865475 174 "success" "pgls5_castespolymorphic" "MA2304.1"
"OG0008025_00" 0.0206631900610686 0.000336449006282269 1 "1e-05 to 1" 0.0803372746671304 0.0749903983570556 174 "success" "pgls5_castespolymorphic" "MA2304.1"
"OG0000405_00" 0.0431403038823646 0.000338190069632427 1e-05 "1e-05 to 1" 0.110689809719871 0.105519401636847 174 "success" "pgls5_castespolymorphic" "MA2304.1"
"OG0004100_00" 0.0588945425702391 0.000365944968517162 0.728966728073373 "1e-05 to 1" 0.0765258791917491 0.0711568436056547 174 "success" "pgls5_castespolymorphic" "MA2304.1"
"OG0002655_00" 0.0630476443409139 0.000367914311178108 0.523559040692739 "1e-05 to 1" 0.0764677735880216 0.0710984001786497 174 "success" "pgls5_castespolymorphic" "MA2304.1"
"OG0001269_00" 0.122461809875583 0.000368341980969245 0.651181056878481 "1e-05 to 1" 0.099143653093662 0.0939061161930438 174 "success" "pgls5_castespolymorphic" "MA2304.1"
"OG0001620_00" 0.0205068414084413 0.000378028171569955 1 "1e-05 to 1" 0.0752673101050382 0.0698909572568116 174 "success" "pgls5_castespolymorphic" "MA2304.1"
"OG0007059_00" 0.0504131068702318 0.000384124291103793 0.285794431313493 "1e-05 to 1" 0.0773998851869519 0.072035931031062 174 "success" "pgls5_castespolymorphic" "MA2304.1"
"OG0000399_00" 0.0898037189447269 0.000387325002234595 0.771211422742151 "1e-05 to 1" 0.075456471587833 0.0700812185156693 174 "success" "pgls5_castespolymorphic" "MA2304.1"
"OG0005901_00" 0.0618085802917772 0.000400831711809602 0.541674040347296 "1e-05 to 1" 0.075087425315953 0.0697100266259294 174 "success" "pgls5_castespolymorphic" "MA2304.1"
"OG0006146_00" 0.0240953471463586 0.000410402885151928 1 "1e-05 to 1" 0.075284373855171 0.0699081202147942 174 "success" "pgls5_castespolymorphic" "MA2304.1"
"OG0002903_00" 0.0190853867246789 0.000412537360925391 1 "1e-05 to 1" 0.0821607605314668 0.0768244858833939 174 "success" "pgls5_castespolymorphic" "MA2304.1"
"OG0008827_00" 0.0442841273568377 0.000416968607711343 1e-05 "1e-05 to 1" 0.0848266617498291 0.0795058865274444 174 "success" "pgls5_castespolymorphic" "MA2304.1"
"OG0005621_00" 0.061142618959412 0.000424239838534346 0.742088590989204 "1e-05 to 1" 0.0749252420482314 0.0695469004322328 174 "success" "pgls5_castespolymorphic" "MA2304.1"
"OG0005912_00" 0.116327396323273 0.00042876317331153 0.491826550507804 "1e-05 to 1" 0.0743620626078136 0.0689804466927426 174 "success" "pgls5_castespolymorphic" "MA2304.1"
"OG0003642_00" 0.0741448326342935 0.000432595015172677 0.855895821840418 "1e-05 to 1" 0.0747140009582153 0.0693344311963444 174 "success" "pgls5_castespolymorphic" "MA2304.1"
"OG0007315_00" 0.0573487325226071 0.000433061970638304 1 "1e-05 to 1" 0.0760783425863571 0.0707067050432546 174 "success" "pgls5_castespolymorphic" "MA2304.1"
"OG0002191_00" 0.0595188964010768 0.000435129513470356 1 "1e-05 to 1" 0.0737612737069649 0.0683761648331682 174 "success" "pgls5_castespolymorphic" "MA2304.1"
"OG0009683_00" 0.0640012974531987 0.00045826857452802 0.493208634340885 "1e-05 to 1" 0.10167952196437 0.0964567284874189 174 "success" "pgls5_castespolymorphic" "MA2304.1"
"OG0006023_00" 0.0325632297376975 0.000469669146688556 0.965481599636025 "0.001 to 1" 0.0733806383665442 0.0679933164965824 174 "success" "pgls5_castespolymorphic" "MA2304.1"
"OG0004452_00" 0.0475361335658853 0.000471274824090484 0.613275502327339 "1e-05 to 1" 0.0733438761279117 0.0679563405240042 174 "success" "pgls5_castespolymorphic" "MA2304.1"
"OG0006986_00" 0.0734687829363158 0.000472300166670436 0.66785367669757 "1e-05 to 1" 0.0751221806159256 0.0697449839915996 174 "success" "pgls5_castespolymorphic" "MA2304.1"
"OG0009837_00" 0.0278689791951775 0.000481935286166468 1 "1e-05 to 1" 0.108099012997757 0.102913542143092 174 "success" "pgls5_castespolymorphic" "MA2304.1"
"OG0002585_00" 0.0258092151851533 0.000482750570867552 0.986541332465947 "1e-05 to 1" 0.0735256358182792 0.0681391569567575 174 "success" "pgls5_castespolymorphic" "MA2304.1"
"OG0005142_00" 0.0256809597999906 0.000484884952016706 0.816408616556143 "1e-05 to 1" 0.0739238264782863 0.0685396626787415 174 "success" "pgls5_castespolymorphic" "MA2304.1"
"OG0004700_00" 0.0550552418605995 0.000498144612805396 0.754686540371515 "1e-05 to 1" 0.0723128367021903 0.0669193066830169 174 "success" "pgls5_castespolymorphic" "MA2304.1"
"OG0001391_00" 0.0353710252370276 0.000505094878993084 0.386222174036877 "1e-05 to 1" 0.0725972922336271 0.067205416025683 174 "success" "pgls5_castespolymorphic" "MA2304.1"
"OG0007511_00" 0.0679853604169714 0.000509835580418727 0.568840586296121 "1e-05 to 1" 0.0733769781000713 0.0679896349494903 174 "success" "pgls5_castespolymorphic" "MA2304.1"
"OG0004195_00" 0.0519467455562609 0.000513504603868009 0.442345932912405 "1e-05 to 1" 0.0719875390169767 0.0665921177321916 174 "success" "pgls5_castespolymorphic" "MA2304.1"
"OG0000390_00" 0.0169750867017429 0.000517660272681519 1 "1e-05 to 1" 0.093687383625619 0.0884181242280935 174 "success" "pgls5_castespolymorphic" "MA2304.1"
"OG0007448_00" 0.0485830926866608 0.000527114267178996 0.886649433070728 "1e-05 to 1" 0.0734598035908159 0.0680729419837859 174 "success" "pgls5_castespolymorphic" "MA2304.1"
"OG0005583_00" 0.0416865463995742 0.000567430644903499 0.779175778238086 "1e-05 to 1" 0.0722102970433091 0.0668161708633284 174 "success" "pgls5_castespolymorphic" "MA2304.1"
"OG0001400_00" 0.0191867317944543 0.000596604422639313 1e-05 "1e-05 to 1" 0.0708031283288244 0.0654008209353875 174 "success" "pgls5_castespolymorphic" "MA2304.1"
"OG0007045_00" 0.0648151216856486 0.000613457553589214 0.831315311917227 "1e-05 to 1" 0.0709288521970396 0.0655272757563247 174 "success" "pgls5_castespolymorphic" "MA2304.1"
"OG0001410_00" 0.0344460328892145 0.000619444862555607 1e-05 "1e-05 to 1" 0.0800074406357738 0.0746586466859818 174 "success" "pgls5_castespolymorphic" "MA2304.1"
"OG0005517_00" 0.0455690767319221 0.000624365516585623 1e-05 "1e-05 to 1" 0.0716030575209762 0.0662054008786562 174 "success" "pgls5_castespolymorphic" "MA2304.1"
"OG0009282_00" 0.0596984516714475 0.000641351895421138 1e-05 "1e-05 to 1" 0.0854140144990319 0.0800966541182122 174 "success" "pgls5_castespolymorphic" "MA2304.1"
"OG0005984_00" 0.0449560950622775 0.000658287093480148 0.217109881596012 "1e-05 to 1" 0.0697427197563037 0.0643342471967473 174 "success" "pgls5_castespolymorphic" "MA2304.1"
"OG0003899_00" 0.057781595417336 0.000671887520468317 1e-05 "1e-05 to 1" 0.0695222914546907 0.0641125373352412 174 "success" "pgls5_castespolymorphic" "MA2304.1"
"OG0005680_00" 0.0175405155134496 0.000682343011431996 1 "1e-05 to 1" 0.0697751208616098 0.0643668366805726 174 "success" "pgls5_castespolymorphic" "MA2304.1"
