"OG" "Regression_Coefficient" "P_value" "Lambda" "Bound_used" "R_squared" "R_squared_adj" "n" "Status" "Contrast" "motivo"
"OG0010164_00" 0.0759213429655772 3.1382460807805e-07 1e-05 "1e-05 to 1" 0.239606044881215 0.235185149793316 174 "success" "pgls5_castespolymorphic" "MA2311.1"
"OG0005749_00" 0.0691960697365372 5.32785816353964e-07 1e-05 "1e-05 to 1" 0.150170110735537 0.145229239286325 174 "success" "pgls5_castespolymorphic" "MA2311.1"
"OG0006026_00" 0.0618350279510071 1.07638347190964e-06 1 "1e-05 to 1" 0.136946096979747 0.13192834172963 174 "success" "pgls5_castespolymorphic" "MA2311.1"
"OG0002808_00" 0.0440582844295702 5.56101011106591e-06 1e-05 "1e-05 to 1" 0.12063361141486 0.115521016132388 174 "success" "pgls5_castespolymorphic" "MA2311.1"
"OG0003404_00" 0.0403919401111644 1.50038645827522e-05 1e-05 "1e-05 to 1" 0.114905440840554 0.109759542240789 174 "success" "pgls5_castespolymorphic" "MA2311.1"
"OG0000636_00" 0.0427603139621599 1.96962065059925e-05 1 "1e-05 to 1" 0.173661331382195 0.168857036797208 174 "success" "pgls5_castespolymorphic" "MA2311.1"
"OG0008192_00" 0.0359298519323669 2.14113795165005e-05 1e-05 "1e-05 to 1" 0.110989940158341 0.105821277019727 174 "success" "pgls5_castespolymorphic" "MA2311.1"
"OG0006861_00" 0.0253634228001376 4.09748184999614e-05 1e-05 "1e-05 to 1" 0.101318174268141 0.0960932799324905 174 "success" "pgls5_castespolymorphic" "MA2311.1"
"OG0010450_00" 0.11669717254949 4.20237826235237e-05 1e-05 "1e-05 to 1" 0.194632881886483 0.189950514920707 174 "success" "pgls5_castespolymorphic" "MA2311.1"
"OG0005268_00" 0.014969940726993 4.36103702203816e-05 1 "1e-05 to 1" 0.0994460996421167 0.0942103211516638 174 "success" "pgls5_castespolymorphic" "MA2311.1"
"OG0001833_00" 0.0455657081326787 9.81013528040808e-05 1e-05 "1e-05 to 1" 0.0907407831067951 0.0854543923109043 174 "success" "pgls5_castespolymorphic" "MA2311.1"
"OG0004501_00" 0.0337452439645542 0.000108493888981265 1 "1e-05 to 1" 0.0891237661170036 0.0838279740595443 174 "success" "pgls5_castespolymorphic" "MA2311.1"
"OG0005747_00" 0.0478650740140874 0.000121286872119208 1e-05 "1e-05 to 1" 0.0879297846280736 0.0826270508177718 174 "success" "pgls5_castespolymorphic" "MA2311.1"
"OG0003144_00" 0.0272553203601346 0.000132431973008273 1 "1e-05 to 1" 0.0869876279518429 0.0816794164864467 174 "success" "pgls5_castespolymorphic" "MA2311.1"
"OG0000222_00" 0.0211425044339067 0.000149622889930479 1e-05 "1e-05 to 1" 0.0861922197806525 0.0808793838491446 174 "success" "pgls5_castespolymorphic" "MA2311.1"
"OG0006270_00" 0.0291476523197998 0.000152016554882506 0.57958858810844 "1e-05 to 1" 0.0881331713903489 0.082831620061223 174 "success" "pgls5_castespolymorphic" "MA2311.1"
"OG0000906_00" 0.0302989152391475 0.000152154512077951 0.161903869601817 "1e-05 to 1" 0.0875855163847685 0.0822807810149124 174 "success" "pgls5_castespolymorphic" "MA2311.1"
"OG0002227_00" 0.0374773451280926 0.000172941822887962 1 "1e-05 to 1" 0.085139804710226 0.0798208500864482 174 "success" "pgls5_castespolymorphic" "MA2311.1"
"OG0008489_00" 0.0316587098951042 0.000195621672418822 1 "1e-05 to 1" 0.0933843604828973 0.0881133393229142 174 "success" "pgls5_castespolymorphic" "MA2311.1"
"OG0008081_00" 0.0478061188656843 0.000208938041251994 1e-05 "1e-05 to 1" 0.0841019194766102 0.0787769306363579 174 "success" "pgls5_castespolymorphic" "MA2311.1"
"OG0001084_00" 0.0387606771153997 0.000210155401499712 1 "1e-05 to 1" 0.0835274450778871 0.0781991162702005 174 "success" "pgls5_castespolymorphic" "MA2311.1"
"OG0002890_00" 0.0689257980990318 0.000243946310555909 0.808384564475182 "1e-05 to 1" 0.0804299616882207 0.0750836242561755 174 "success" "pgls5_castespolymorphic" "MA2311.1"
"OG0006366_00" 0.0359986682684221 0.000259298781139838 0.0810933830050656 "0.001 to 1" 0.079773851676504 0.0744236996513674 174 "success" "pgls5_castespolymorphic" "MA2311.1"
"OG0007901_00" 0.0317292800373648 0.000270394579658273 1 "1e-05 to 1" 0.0827865230581936 0.0774538865643459 174 "success" "pgls5_castespolymorphic" "MA2311.1"
"OG0005849_00" 0.0234637728584149 0.000275736916122593 1 "1e-05 to 1" 0.079588628172962 0.074237399266991 174 "success" "pgls5_castespolymorphic" "MA2311.1"
"OG0003171_00" 0.0181792604575521 0.00027618751182823 1e-05 "1e-05 to 1" 0.0795709681320402 0.0742196365514125 174 "success" "pgls5_castespolymorphic" "MA2311.1"
"OG0009932_00" 0.0374808470926102 0.000304326945640643 1 "1e-05 to 1" 0.117336503502149 0.112204738987626 174 "success" "pgls5_castespolymorphic" "MA2311.1"
"OG0009081_00" 0.0133010555254467 0.000382883955210023 1e-05 "1e-05 to 1" 0.0876526271190516 0.0823482819278833 174 "success" "pgls5_castespolymorphic" "MA2311.1"
"OG0002115_00" 0.0183732973931841 0.000459843020827133 1 "1e-05 to 1" 0.0736083772725577 0.0682223794660028 174 "success" "pgls5_castespolymorphic" "MA2311.1"
"OG0009566_00" 0.0508397495483091 0.000477591581296011 0.625218720421142 "1e-05 to 1" 0.115397720397493 0.110254683888176 174 "success" "pgls5_castespolymorphic" "MA2311.1"
"OG0004912_00" 0.0487991973206642 0.000575364308090798 0.472656821075422 "1e-05 to 1" 0.0711937915001919 0.0657937554042627 174 "success" "pgls5_castespolymorphic" "MA2311.1"
"OG0004836_00" 0.0420402122994079 0.000579437288829698 1e-05 "1e-05 to 1" 0.0786741794863309 0.0733176340182281 174 "success" "pgls5_castespolymorphic" "MA2311.1"
"OG0006823_00" 0.0363469295339597 0.000660394695871869 0.710205130059227 "1e-05 to 1" 0.0709877055181855 0.0655864712479424 174 "success" "pgls5_castespolymorphic" "MA2311.1"
"OG0006893_00" 0.0485237551182184 0.00069314967137668 0.517532992136766 "1e-05 to 1" 0.0696047517799357 0.0641954770809817 174 "success" "pgls5_castespolymorphic" "MA2311.1"
"OG0003293_00" 0.0233209854901578 0.000722752769781732 1e-05 "1e-05 to 1" 0.0687356270574228 0.0633212993077565 174 "success" "pgls5_castespolymorphic" "MA2311.1"
"OG0005903_00" 0.0613981167591011 0.000921357460117234 0.149153221267045 "1e-05 to 1" 0.06692375340394 0.0614988915051257 174 "success" "pgls5_castespolymorphic" "MA2311.1"
"OG0008586_00" 0.0258839759641102 0.000943144210014291 1e-05 "1e-05 to 1" 0.070085355985476 0.0646788754970195 174 "success" "pgls5_castespolymorphic" "MA2311.1"
"OG0003591_00" 0.0380853586999094 0.000998481985974298 0.460677907278348 "1e-05 to 1" 0.0652512360087318 0.0598166501715733 174 "success" "pgls5_castespolymorphic" "MA2311.1"
"OG0007113_00" -0.0250230579573044 0.00100078983083973 1 "1e-05 to 1" 0.0664264918007459 0.0609987388460991 174 "success" "pgls5_castespolymorphic" "MA2311.1"
"OG0009333_00" 0.0406219690450647 0.00102112481529182 0.979143775833043 "1e-05 to 1" 0.0811345327294862 0.0757922916407042 174 "success" "pgls5_castespolymorphic" "MA2311.1"
"OG0001677_00" 0.0358862213271256 0.00107735805086273 0.711921681526009 "1e-05 to 1" 0.0644313846233418 0.0589920322083612 174 "success" "pgls5_castespolymorphic" "MA2311.1"
"OG0007047_00" 0.0286974802412659 0.00109129223997306 1 "1e-05 to 1" 0.0642928129125717 0.0588526548481099 174 "success" "pgls5_castespolymorphic" "MA2311.1"
"OG0002170_00" -0.0411905606776563 0.00110773434734956 0.859470886255916 "1e-05 to 1" 0.0649139054131733 0.0594773583516219 174 "success" "pgls5_castespolymorphic" "MA2311.1"
"OG0005606_00" 0.0339283364190757 0.00114319584559697 1 "1e-05 to 1" 0.0725348982894626 0.0671426593260293 174 "success" "pgls5_castespolymorphic" "MA2311.1"
"OG0001261_00" 0.0285123659145733 0.00118113037750023 1 "1e-05 to 1" 0.0646081945682058 0.0591698701180209 174 "success" "pgls5_castespolymorphic" "MA2311.1"
"OG0005419_00" 0.0235549065768992 0.00120671462333011 0.405799132138647 "1e-05 to 1" 0.0635920925283067 0.0581478605081224 174 "success" "pgls5_castespolymorphic" "MA2311.1"
"OG0005136_00" 0.0378067842723035 0.00120877667647168 0.61801022894711 "1e-05 to 1" 0.0635735743485037 0.0581292346644833 174 "success" "pgls5_castespolymorphic" "MA2311.1"
"OG0009039_00" -0.0516965001106084 0.00125390204029929 1 "1e-05 to 1" 0.0699676356385519 0.0645604707294737 174 "success" "pgls5_castespolymorphic" "MA2311.1"
"OG0002454_00" 0.0346135093639638 0.00125677733841112 0.980403440187271 "1e-05 to 1" 0.0623941084568913 0.056942911413036 174 "success" "pgls5_castespolymorphic" "MA2311.1"
"OG0007115_00" 0.024279469297443 0.00126398634495906 1e-05 "1e-05 to 1" 0.0642587892187299 0.0588184333420946 174 "success" "pgls5_castespolymorphic" "MA2311.1"
"OG0008403_00" 0.0311772260164244 0.00130456705663518 1e-05 "1e-05 to 1" 0.101566838049099 0.0963433894331049 174 "success" "pgls5_castespolymorphic" "MA2311.1"
"OG0007336_00" 0.0526790576483416 0.00130469232699015 1e-05 "1e-05 to 1" 0.0631284832152108 0.0576815557920434 174 "success" "pgls5_castespolymorphic" "MA2311.1"
"OG0007124_00" 0.0161424915521777 0.00133119494102685 0.671026667113846 "1e-05 to 1" 0.0625272927962855 0.0570768700799849 174 "success" "pgls5_castespolymorphic" "MA2311.1"
"OG0002286_00" 0.0307914085312839 0.0013594226795699 1e-05 "1e-05 to 1" 0.0714003899122283 0.0660015549698575 174 "success" "pgls5_castespolymorphic" "MA2311.1"
"OG0006953_00" 0.0537885388384213 0.00138084421524187 0.336007587019364 "1e-05 to 1" 0.0621301536208242 0.0566774219558289 174 "success" "pgls5_castespolymorphic" "MA2311.1"
