"OG","Regression_Coefficient","P_value","Lambda","Bound_used","R_squared","R_squared_adj","n","Status","Contrast"
"OG0000000_00",0.000147055919038384,0.990375355196008,1,"1e-05 to 1",9.12320312793585e-07,-0.00577942922696884,175,"success","pgls3_cocoonpresent"
"OG0000001_00",-0.00146757901326789,0.891330117656905,1,"1e-05 to 1",0.000193402383873654,-0.00558582650408068,175,"success","pgls3_cocoonpresent"
"OG0000001_01",-0.00387323448845583,0.681776281402152,0.473325216412421,"1e-05 to 1",0.00154839703073086,-0.00422299951822436,175,"success","pgls3_cocoonpresent"
"OG0000001_02",0.00986936144886208,0.281622415921926,1e-05,"1e-05 to 1",0.0114682986288546,0.00575424255156465,175,"success","pgls3_cocoonpresent"
"OG0000002_00",0.00175798240880348,0.703994417829191,1,"1e-05 to 1",0.00162971486353411,-0.00414121164014469,175,"success","pgls3_cocoonpresent"
"OG0000003_00",0.0164668102026113,0.644480308520732,0.934750545632219,"1e-05 to 1",0.00181051409569395,-0.00395936732571811,175,"success","pgls3_cocoonpresent"
"OG0000005_01",0.00946063807138296,0.342578530572436,1,"1e-05 to 1",0.00901184385947784,0.00328358862167133,175,"success","pgls3_cocoonpresent"
"OG0000006_00",0.00511721382255975,0.447839355176205,1e-05,"1e-05 to 1",0.0060143549489189,0.000268773185617799,175,"success","pgls3_cocoonpresent"
"OG0000006_01",0.00935079262882892,0.448504363844866,0.683451328187016,"1e-05 to 1",0.00509296065889981,-0.00065794708295619,175,"success","pgls3_cocoonpresent"
"OG0000006_02",-0.000277320234511227,0.988534888811217,0.817739579240354,"1e-05 to 1",1.67199675936377e-06,-0.00577866515932857,175,"success","pgls3_cocoonpresent"
"OG0000006_03",-0.0220772059559596,0.0132363027647826,0.521507149079195,"1e-05 to 1",0.0725342036713797,0.0671731297041622,175,"success","pgls3_cocoonpresent"
"OG0000007_00",-0.00131480562770728,0.787788293905577,1e-05,"1e-05 to 1",0.000774660476874379,-0.00500120853771002,175,"success","pgls3_cocoonpresent"
"OG0000008_00",-0.00200561108003162,0.860794732506455,1,"1e-05 to 1",0.000270903714445587,-0.00550787718893919,175,"success","pgls3_cocoonpresent"
"OG0000010_00",-0.0285748731249917,0.1194446968669,0.571134581148034,"1e-05 to 1",0.0264346041435831,0.0208070585027946,175,"success","pgls3_cocoonpresent"
"OG0000010_01",0.00302698846890867,0.658556113133783,1e-05,"1e-05 to 1",0.00233593268263453,-0.00343091163711895,175,"success","pgls3_cocoonpresent"
"OG0000011_00",-0.0520627476927168,0.0767674679177308,1,"1e-05 to 1",0.0300936676831167,0.0244872726986261,175,"success","pgls3_cocoonpresent"
"OG0000012_00",-0.000933123787709701,0.473589231422824,1,"1e-05 to 1",0.00323504747358718,-0.00252659965084301,175,"success","pgls3_cocoonpresent"
"OG0000017_00",-0.00531769520893048,0.34995754504239,1,"1e-05 to 1",0.00662134987794973,0.000879276755856973,175,"success","pgls3_cocoonpresent"
"OG0000019_00",-0.00026260598262819,0.986002766280971,1,"1e-05 to 1",3.03233299079854e-06,-0.00577729695988194,175,"success","pgls3_cocoonpresent"
"OG0000020_00",0.00239299201496896,0.785612331518159,1,"1e-05 to 1",0.000782654340103914,-0.00499316846717868,175,"success","pgls3_cocoonpresent"
"OG0000020_01",0.00190116744524492,0.458973711041972,1e-05,"1e-05 to 1",0.00378791085118573,-0.0019705405311774,175,"success","pgls3_cocoonpresent"
"OG0000024_00",-0.00838841997402948,0.152652038077975,1e-05,"1e-05 to 1",0.0128226360183089,0.0071164084808425,175,"success","pgls3_cocoonpresent"
"OG0000025_00",0.00594353041737199,0.12215033067935,1e-05,"1e-05 to 1",0.0272457498415264,0.0216228929041942,175,"success","pgls3_cocoonpresent"
"OG0000025_01",-0.00394381787763639,0.254346584688664,1,"1e-05 to 1",0.00821534272973131,0.00248248343915181,175,"success","pgls3_cocoonpresent"
"OG0000027_00",-0.0250156792643615,0.224147051642212,0.771335068130224,"1e-05 to 1",0.012934127824338,0.00722854474817813,175,"success","pgls3_cocoonpresent"
"OG0000029_00",0.0026078451428297,0.545984458702254,1e-05,"1e-05 to 1",0.00323525449462496,-0.00252639143315192,175,"success","pgls3_cocoonpresent"
"OG0000029_01",-0.0435049802858807,0.742764576469566,1,"1e-05 to 1",0.00127385898644709,-0.0044991244876198,175,"success","pgls3_cocoonpresent"
"OG0000029_02",0.00312352739972156,0.886333786130034,1,"1e-05 to 1",0.000175375374652567,-0.00560395771566746,175,"success","pgls3_cocoonpresent"
"OG0000029_03",-0.0194525845074468,0.238143933223392,1,"1e-05 to 1",0.0116741857517945,0.00596131977348124,175,"success","pgls3_cocoonpresent"
"OG0000033_00",0.0301443638136788,0.243253744011343,0.589794551834796,"1e-05 to 1",0.0134570300399805,0.00775446951998038,175,"success","pgls3_cocoonpresent"
"OG0000034_00",0.00385326033789091,0.822936660332074,1e-05,"1e-05 to 1",0.000479045109732158,-0.00529853266419988,175,"success","pgls3_cocoonpresent"
"OG0000034_01",0.0329429843316852,0.00945123809172888,0.476592870188931,"1e-05 to 1",0.0423897578779664,0.0368544385593419,175,"success","pgls3_cocoonpresent"
"OG0000035_00",0.0209041684408097,0.671607641877451,1,"1e-05 to 1",0.0020518835119545,-0.00371660271051977,175,"success","pgls3_cocoonpresent"
