"OG","Regression_Coefficient","P_value","Lambda","Bound_used","R_squared","R_squared_adj","n","Status","Contrast"
"OG0000011_00",-0.0232633442314176,0.0379811460817399,0.941540805981012,"1e-05 to 1",0.0411371566290246,0.0355623726559375,174,"success","pgls5_castespolymorphic"
"OG0000070_00",-0.00714537700030493,0.00798676068583193,1e-05,"1e-05 to 1",0.0651150270874657,0.0596796493379741,174,"success","pgls5_castespolymorphic"
"OG0000077_00",-0.00596018734902845,0.0416799757544548,0.179830811128924,"1e-05 to 1",0.0429449159902141,0.0373806422459712,174,"success","pgls5_castespolymorphic"
"OG0000080_02",-0.0103037115399334,0.0141477274580635,0.925954656812648,"1e-05 to 1",0.0392074696154084,0.033621466531777,174,"success","pgls5_castespolymorphic"
"OG0000112_00",0.0293444749315845,0.0047579538305409,0.387259023549257,"1e-05 to 1",0.0601317092415786,0.0546673587139135,174,"success","pgls5_castespolymorphic"
"OG0000117_00",-0.0133518424848348,0.00958644327949409,0.911655846734298,"1e-05 to 1",0.0541625280006502,0.0486634729308866,174,"success","pgls5_castespolymorphic"
"OG0000121_00",0.0309680737661474,0.00683372741602639,0.596482513544591,"1e-05 to 1",0.0682443719177825,0.0628271880335836,174,"success","pgls5_castespolymorphic"
"OG0000217_00",-0.0228921488682368,0.0138800732605766,0.973867440539759,"1e-05 to 1",0.0384219376205251,0.0328313674904119,174,"success","pgls5_castespolymorphic"
"OG0000222_00",-0.0424520484008662,0.030414471473899,0.41557872571858,"1e-05 to 1",0.0289498164698743,0.0233041758679549,174,"success","pgls5_castespolymorphic"
"OG0000254_01",0.146193088430559,0.00141911341636813,1e-05,"1e-05 to 1",0.0954321898590433,0.0901730746838052,174,"success","pgls5_castespolymorphic"
"OG0000313_00",-0.017097547651157,0.0312581107701295,0.845150324050508,"1e-05 to 1",0.0374584372372163,0.0318622653606886,174,"success","pgls5_castespolymorphic"
"OG0000341_00",-0.0250589538546052,0.0112553259269748,0.931834860504242,"1e-05 to 1",0.0527707342547236,0.0472635873608556,174,"success","pgls5_castespolymorphic"
"OG0000347_01",-0.0279512088047778,0.0171164025087336,0.884932444185773,"1e-05 to 1",0.0436033327886709,0.0380428870490701,174,"success","pgls5_castespolymorphic"
"OG0000358_00",-0.0146889721081777,0.00287908333895603,0.889981038245178,"1e-05 to 1",0.0565812400976533,0.0510962473075234,174,"success","pgls5_castespolymorphic"
"OG0000367_00",-0.0246832870209894,0.026177510183909,0.887398307573407,"1e-05 to 1",0.0369001457243028,0.031300727966886,174,"success","pgls5_castespolymorphic"
"OG0000371_00",-0.0100337657403415,0.0358392252430717,1e-05,"1e-05 to 1",0.0322180007205957,0.0265913611899014,174,"success","pgls5_castespolymorphic"
"OG0000414_00",-0.0104582454950585,0.0468541400541158,0.790530671230405,"1e-05 to 1",0.0249273237885901,0.0192582966013145,174,"success","pgls5_castespolymorphic"
"OG0000416_00",0.0216001681534277,0.0294933103707422,1e-05,"1e-05 to 1",0.0510109323351468,0.0454935540347697,174,"success","pgls5_castespolymorphic"
"OG0000437_00",-0.0134676265283181,0.0288516178567693,0.938543069064311,"1e-05 to 1",0.0300589803419666,0.0244197883672105,174,"success","pgls5_castespolymorphic"
"OG0000442_00",-0.00576759820788103,0.0283410672407385,0.333899737537562,"1e-05 to 1",0.0324988486395304,0.0268738419455743,174,"success","pgls5_castespolymorphic"
"OG0000468_00",-0.0127799646585308,0.0303727361344968,0.85055475473471,"1e-05 to 1",0.0317063962392356,0.0260767822638823,174,"success","pgls5_castespolymorphic"
