"OG"	"Regression_Coefficient"	"P_value"	"Lambda"	"Bound_used"	"R_squared"	"R_squared_adj"	"n"	"Status"	"Contrast"
"OG0000000_00"	-0.0219602336315873	0.154124521589992	0.713716712074546	"1e-05 to 1"	0.0126523835895743	0.00691199047090907	174	"success"	"pgls5_castespolymorphic"
"OG0000001_00"	0.00892656756279084	0.390418715684357	0.791140189633958	"1e-05 to 1"	0.00761464492343735	0.0018449626264806	174	"success"	"pgls5_castespolymorphic"
"OG0000001_01"	0.0174979439004269	0.19917247576093	0.863897459613961	"1e-05 to 1"	0.0150778455128587	0.00935155391700326	174	"success"	"pgls5_castespolymorphic"
"OG0000001_02"	0.00211531136015848	0.874115506715289	0.316747413971317	"1e-05 to 1"	0.000249727465312081	-0.00556277411919193	174	"success"	"pgls5_castespolymorphic"
"OG0000002_00"	-0.0280645012013153	0.0856697623690104	0.675252488215517	"1e-05 to 1"	0.0328256690409514	0.0272025624656081	174	"success"	"pgls5_castespolymorphic"
"OG0000003_00"	0.00583727393426136	0.815215713808777	0.869807548435141	"1e-05 to 1"	0.000464713223820321	-0.00534653844348298	174	"success"	"pgls5_castespolymorphic"
"OG0000005_01"	-0.0347323104987548	0.0974025200758941	1e-05	"1e-05 to 1"	0.0272353182629428	0.0215797096481924	174	"success"	"pgls5_castespolymorphic"
"OG0000006_00"	-0.00447003362226562	0.813187780783521	0.879991677414461	"1e-05 to 1"	0.000584585967278008	-0.00522596876547032	174	"success"	"pgls5_castespolymorphic"
"OG0000006_01"	-0.0182412558442313	0.145384245073842	0.715425567173139	"1e-05 to 1"	0.0186678975549404	0.0129624783546786	174	"success"	"pgls5_castespolymorphic"
"OG0000006_02"	0.0106713082840651	0.455012849772761	1	"1e-05 to 1"	0.00450906744008712	-0.00127867053991237	174	"success"	"pgls5_castespolymorphic"
"OG0000006_03"	-0.0187813587394111	0.154259702391435	0.336499395814945	"1e-05 to 1"	0.0245949547735156	0.0189239952082454	174	"success"	"pgls5_castespolymorphic"
"OG0000007_00"	-0.00566201260639018	0.599181289420817	0.645598280822226	"1e-05 to 1"	0.00294995215899746	-0.00284685044472943	174	"success"	"pgls5_castespolymorphic"
"OG0000008_00"	-0.00623392121756391	0.579928651182966	0.951635514291166	"1e-05 to 1"	0.00269545087989124	-0.00310283138243506	174	"success"	"pgls5_castespolymorphic"
"OG0000010_00"	-0.00537665468996115	0.73478470176835	1e-05	"1e-05 to 1"	0.00126728213802822	-0.00453930343093689	174	"success"	"pgls5_castespolymorphic"
"OG0000010_01"	-0.0347498172392975	0.135595445763317	0.917690643350868	"1e-05 to 1"	0.0263201818918176	0.0206592527167699	174	"success"	"pgls5_castespolymorphic"
"OG0000011_00"	-0.0154827710414237	0.395039298528497	0.925348142939022	"1e-05 to 1"	0.00703236257508121	0.00125929491563415	174	"success"	"pgls5_castespolymorphic"
"OG0000012_00"	-0.00658382448928042	0.657946481835323	0.929404186208494	"1e-05 to 1"	0.00123599662650734	-0.00457077083496649	174	"success"	"pgls5_castespolymorphic"
"OG0000017_00"	0.00734997182201014	0.505485157363189	0.919141535567034	"1e-05 to 1"	0.00336616970276792	-0.0024282130315183	174	"success"	"pgls5_castespolymorphic"
"OG0000019_00"	0.0143615882708411	0.289559358119431	0.789169090064654	"1e-05 to 1"	0.0109899067828085	0.00523984810131306	174	"success"	"pgls5_castespolymorphic"
"OG0000020_00"	-0.0138130949366832	0.401178599326872	0.648443708880428	"1e-05 to 1"	0.00743023260237671	0.00165947814076273	174	"success"	"pgls5_castespolymorphic"
"OG0000020_01"	0.00524375978274333	0.741157596166347	0.925522747911343	"1e-05 to 1"	0.000754809369480148	-0.00505475569232527	174	"success"	"pgls5_castespolymorphic"
"OG0000024_00"	0.00476560230548869	0.738128187627487	0.93475497232532	"1e-05 to 1"	0.000704975803494584	-0.00510487898834566	174	"success"	"pgls5_castespolymorphic"
"OG0000025_00"	-0.0220881939861253	0.179293400083306	0.597081326599251	"1e-05 to 1"	0.0206329871925361	0.0149389929320276	174	"success"	"pgls5_castespolymorphic"
"OG0000025_01"	-0.029774674175419	0.163376559801045	0.963444512472417	"1e-05 to 1"	0.0122586912351751	0.00651600920747264	174	"success"	"pgls5_castespolymorphic"
"OG0000027_00"	0.0180733174805781	0.322245207221502	0.975970391008697	"1e-05 to 1"	0.00859544049933115	0.00283146050223426	174	"success"	"pgls5_castespolymorphic"
"OG0000029_00"	-0.0073832159511333	0.519873846497884	0.42012770057926	"1e-05 to 1"	0.00367446742431301	-0.0021181228813596	174	"success"	"pgls5_castespolymorphic"
"OG0000029_01"	-0.0128681758765209	0.495507108360782	1e-05	"1e-05 to 1"	0.00548238902554793	-0.000299690108024553	174	"success"	"pgls5_castespolymorphic"
"OG0000029_02"	-0.0136602907659704	0.350317848635232	1	"1e-05 to 1"	0.00745954995502646	0.00168896594313717	174	"success"	"pgls5_castespolymorphic"
"OG0000029_03"	0.00113258589984947	0.920453179303351	0.884816464438208	"1e-05 to 1"	8.41526407236496e-05	-0.00572931158810941	174	"success"	"pgls5_castespolymorphic"
"OG0000033_00"	-0.00758805250410898	0.674495860558402	0.695674386138884	"1e-05 to 1"	0.00175354256220171	-0.00405021591127386	174	"success"	"pgls5_castespolymorphic"
"OG0000034_00"	-0.0020945544865524	0.891938933009241	0.892461809255752	"1e-05 to 1"	0.000176590431232996	-0.0056363363685854	174	"success"	"pgls5_castespolymorphic"
"OG0000034_01"	-0.00911961716675545	0.451348446939458	0.947297362881075	"1e-05 to 1"	0.00364132754658705	-0.00215145543279327	174	"success"	"pgls5_castespolymorphic"
"OG0000035_00"	0.0290334081818124	0.219637228407344	1	"1e-05 to 1"	0.017072054273312	0.0113573569144361	174	"success"	"pgls5_castespolymorphic"
"OG0000035_01"	0.0175892949087969	0.219569235566713	0.545508220845321	"1e-05 to 1"	0.0161615055636451	0.0104415143169221	174	"success"	"pgls5_castespolymorphic"
"OG0000036_00"	-0.0376973408084873	0.123780853490234	1e-05	"1e-05 to 1"	0.030101873499542	0.0244629309036092	174	"success"	"pgls5_castespolymorphic"
"OG0000036_01"	0.00926985433227821	0.363785695964669	1	"1e-05 to 1"	0.00711544959870622	0.00134286500334979	174	"success"	"pgls5_castespolymorphic"
"OG0000037_00"	-0.0233533189931161	0.238398851910848	0.931587831085371	"1e-05 to 1"	0.0143010007113847	0.00857019257598579	174	"success"	"pgls5_castespolymorphic"
"OG0000038_00"	-0.00173241427992613	0.917053935950876	0.844600295403206	"1e-05 to 1"	0.000105810419893793	-0.00570752789161855	174	"success"	"pgls5_castespolymorphic"
"OG0000039_00"	-0.0115075202666512	0.482857652582139	0.736135291498877	"1e-05 to 1"	0.00609799254560734	0.000319492502267815	174	"success"	"pgls5_castespolymorphic"
"OG0000044_00"	0.0105585985971148	0.63356525098138	1e-05	"1e-05 to 1"	0.00259380707050542	-0.00320506614420091	174	"success"	"pgls5_castespolymorphic"
"OG0000044_01"	-0.016793787580237	0.543571609223187	0.852277770126156	"1e-05 to 1"	0.00393825938453005	-0.00185279724695508	174	"success"	"pgls5_castespolymorphic"
"OG0000045_00"	-0.0322538298387862	0.129177072423388	0.937728432198417	"1e-05 to 1"	0.0228731930678904	0.0171922232601456	174	"success"	"pgls5_castespolymorphic"
"OG0000049_00"	-0.000750223944289656	0.956998449581641	0.890404449295751	"1e-05 to 1"	1.8697012429691e-05	-0.00579514777238166	174	"success"	"pgls5_castespolymorphic"
"OG0000050_00"	-0.00813017358879384	0.58870438868345	1	"1e-05 to 1"	0.00264237494941543	-0.00315621589390203	174	"success"	"pgls5_castespolymorphic"
"OG0000051_01"	0.00227784760863768	0.885505605332708	0.934773408149753	"1e-05 to 1"	0.000224124307344236	-0.00558852613272931	174	"success"	"pgls5_castespolymorphic"
"OG0000051_02"	-0.0281792333043414	0.236436665633585	0.843155035336484	"1e-05 to 1"	0.0105231097861188	0.00477033716859621	174	"success"	"pgls5_castespolymorphic"
"OG0000052_00"	-0.0437927461491856	0.00690825943446294	0.86449586581723	"1e-05 to 1"	0.0774576038796146	0.0720939852975193	174	"success"	"pgls5_castespolymorphic"
"OG0000053_00"	0.0548380593554856	0.00690764150405809	0.734198423379549	"1e-05 to 1"	0.0492423148335307	0.0437146538732605	174	"success"	"pgls5_castespolymorphic"
"OG0000055_00"	-0.00295998172116435	0.797491547717918	0.693031790575564	"1e-05 to 1"	0.000788188773440579	-0.00502118222206271	174	"success"	"pgls5_castespolymorphic"
"OG0000055_01"	-0.0233632567156733	0.0775724107730966	0.315166977469811	"1e-05 to 1"	0.0334702064403929	0.0278508471755115	174	"success"	"pgls5_castespolymorphic"
"OG0000056_00"	-0.00829139160706405	0.690026410783229	0.810257678970113	"1e-05 to 1"	0.00116456422630487	-0.00464261853982118	174	"success"	"pgls5_castespolymorphic"
"OG0000058_00"	-0.0283267771379697	0.236304293766404	1e-05	"1e-05 to 1"	0.0159004965565857	0.0101789878156356	174	"success"	"pgls5_castespolymorphic"
"OG0000059_00"	-0.0209609773287001	0.154243513912813	0.266402016758122	"1e-05 to 1"	0.0157935460837951	0.0100714155377707	174	"success"	"pgls5_castespolymorphic"
"OG0000060_00"	-0.0240653612924177	0.103347709242252	0.697010460731151	"1e-05 to 1"	0.0177072028814706	0.0119961982470606	174	"success"	"pgls5_castespolymorphic"
"OG0000061_00"	-0.00658198123386742	0.573506491609056	1	"1e-05 to 1"	0.00208922506739669	-0.00371258176360678	174	"success"	"pgls5_castespolymorphic"
"OG0000062_00"	-0.0232511067001854	0.0724527567108006	0.673837436704004	"1e-05 to 1"	0.0315943744009873	0.0259641091358767	174	"success"	"pgls5_castespolymorphic"
"OG0000063_00"	-0.0159637148583332	0.302873174569067	1	"1e-05 to 1"	0.00736986454751842	0.00159875910884122	174	"success"	"pgls5_castespolymorphic"
"OG0000064_00"	-0.042154135056742	0.0233850180201951	1e-05	"1e-05 to 1"	0.0529335657702996	0.0474273655712898	174	"success"	"pgls5_castespolymorphic"
"OG0000064_01"	-0.0147719198303193	0.386012466361975	0.759403829411574	"1e-05 to 1"	0.00565533943485987	-0.000125734173077152	174	"success"	"pgls5_castespolymorphic"
"OG0000069_00"	-0.0267904916924648	0.190452499734725	0.905413283315074	"1e-05 to 1"	0.0152554137368927	0.00953015451443284	174	"success"	"pgls5_castespolymorphic"
"OG0000070_00"	-0.0271185067692139	0.0415508730871612	0.491766423549041	"1e-05 to 1"	0.0389649749355655	0.0333775619991443	174	"success"	"pgls5_castespolymorphic"
