"OG"	"Regression_Coefficient"	"P_value"	"Lambda"	"Bound_used"	"R_squared"	"R_squared_adj"	"n"	"Status"	"Contrast"
"OG0000000_00"	0.0156555419456712	0.321903766007586	0.646548524607962	"1e-05 to 1"	0.00613277485235952	0.000354477031733746	174	"success"	"pgls5_castespolymorphic"
"OG0000001_00"	-0.00999001258518944	0.162423732389614	0.867430693047233	"1e-05 to 1"	0.0200193977629464	0.0143218361220333	174	"success"	"pgls5_castespolymorphic"
"OG0000001_01"	0.000109905362799405	0.982599141100015	1e-05	"1e-05 to 1"	4.38424492253162e-06	-0.00580954375365361	174	"success"	"pgls5_castespolymorphic"
"OG0000001_02"	0.0109806819148568	0.450780674997317	1e-05	"1e-05 to 1"	0.00564252624444493	-0.000138621858785104	174	"success"	"pgls5_castespolymorphic"
"OG0000002_00"	0.0203995969328332	0.172281944922866	1e-05	"1e-05 to 1"	0.0208300046041036	0.0151371557936623	174	"success"	"pgls5_castespolymorphic"
"OG0000003_00"	0.11423560388046	0.00554812406023331	1	"1e-05 to 1"	0.0633611783129774	0.0579156037682854	174	"success"	"pgls5_castespolymorphic"
"OG0000005_01"	0.0230253679960211	0.197869923020827	0.89736192434908	"1e-05 to 1"	0.0165251972323298	0.0108073204720527	174	"success"	"pgls5_castespolymorphic"
"OG0000006_00"	0.0190033052851073	0.511707722894136	0.972799972132855	"1e-05 to 1"	0.00449840308807438	-0.00128939689397178	174	"success"	"pgls5_castespolymorphic"
"OG0000006_01"	0.00886202309833158	0.408771094231356	1	"1e-05 to 1"	0.00604709852143993	0.000268302582611124	174	"success"	"pgls5_castespolymorphic"
"OG0000006_02"	-0.0112825552946461	0.348114994885817	0.834922786970068	"1e-05 to 1"	0.00710264974207001	0.00132999072894247	174	"success"	"pgls5_castespolymorphic"
"OG0000006_03"	-0.0180289133125646	0.274174182392377	1	"1e-05 to 1"	0.0145642076817702	0.00883492981945488	174	"success"	"pgls5_castespolymorphic"
"OG0000007_00"	-0.00604301585817557	0.600978871891981	0.96165048467904	"1e-05 to 1"	0.00292104937290834	-0.00287592127027225	174	"success"	"pgls5_castespolymorphic"
"OG0000008_00"	-0.0116005325586069	0.441129598370859	0.683964894824424	"1e-05 to 1"	0.00521398391623056	-0.000569655712163497	174	"success"	"pgls5_castespolymorphic"
"OG0000010_00"	-0.00605838178085613	0.485396732792414	1e-05	"1e-05 to 1"	0.00536352584969445	-0.000419244348853987	174	"success"	"pgls5_castespolymorphic"
"OG0000010_01"	-0.0167459234473877	0.386097603067733	1	"1e-05 to 1"	0.00895582194592101	0.00319393718979266	174	"success"	"pgls5_castespolymorphic"
"OG0000011_00"	-0.0264585212872576	0.16816761866397	0.882847857918464	"1e-05 to 1"	0.0183578479309175	0.0126506261165623	174	"success"	"pgls5_castespolymorphic"
"OG0000012_00"	0.0139414900889395	0.156981242671553	0.679409035759144	"1e-05 to 1"	0.0125580262125114	0.00681708450444463	174	"success"	"pgls5_castespolymorphic"
"OG0000017_00"	0.00590586999315919	0.621576811221304	0.826033315108512	"1e-05 to 1"	0.00185117929773612	-0.00395201152030022	174	"success"	"pgls5_castespolymorphic"
"OG0000019_00"	-0.00286209301503766	0.551576790791295	1	"1e-05 to 1"	0.00348647130126466	-0.00230721200512329	174	"success"	"pgls5_castespolymorphic"
"OG0000020_00"	0.00424034932543494	0.765201718212678	1e-05	"1e-05 to 1"	0.000943414579200457	-0.00486505394068781	174	"success"	"pgls5_castespolymorphic"
