"OG"	"Regression_Coefficient"	"P_value"	"Lambda"	"Bound_used"	"R_squared"	"R_squared_adj"	"n"	"Status"	"Contrast"
"OG0000000_00"	-0.00691832278908544	0.545471254016901	1	"1e-05 to 1"	0.00228885636758901	-0.00351178981632039	174	"success"	"pgls5_castespolymorphic"
"OG0000001_00"	0.00626970929630501	0.24567835039016	1e-05	"1e-05 to 1"	0.0138685975385319	0.00813527543119774	174	"success"	"pgls5_castespolymorphic"
"OG0000001_01"	0.00241621208434071	0.787938099220679	1e-05	"1e-05 to 1"	0.000666637874537434	-0.0051434398122383	174	"success"	"pgls5_castespolymorphic"
"OG0000001_02"	-0.0041044226909771	0.44678714689594	1	"1e-05 to 1"	0.00574246422896778	-3.8102839468479e-05	174	"success"	"pgls5_castespolymorphic"
"OG0000002_00"	0.00268743571320003	0.647503651593667	1	"1e-05 to 1"	0.00235945343862018	-0.00344078229720179	174	"success"	"pgls5_castespolymorphic"
"OG0000003_00"	0.0219778281591541	0.309508336182651	0.296136350446055	"1e-05 to 1"	0.00875093338071202	0.00298785741199514	174	"success"	"pgls5_castespolymorphic"
"OG0000005_01"	-0.0114927458182512	0.345986743166358	1	"1e-05 to 1"	0.00888598709493969	0.00312369632223586	174	"success"	"pgls5_castespolymorphic"
"OG0000006_00"	-0.0101717828357886	0.562921985561469	1	"1e-05 to 1"	0.00349821309710131	-0.00229540194303168	174	"success"	"pgls5_castespolymorphic"
"OG0000006_01"	-0.00863296394410522	0.323786499424907	0.335580688236804	"1e-05 to 1"	0.00861668092221961	0.00285282441595347	174	"success"	"pgls5_castespolymorphic"
"OG0000006_02"	-0.00166105998004409	0.846745667462206	1	"1e-05 to 1"	0.000302414970348065	-0.00550978029145233	174	"success"	"pgls5_castespolymorphic"
"OG0000006_03"	-0.00296303623176069	0.811466175590179	0.754040628313794	"1e-05 to 1"	0.000697889532171674	-0.00511200645892051	174	"success"	"pgls5_castespolymorphic"
"OG0000007_00"	0.00603104938784193	0.423192592192313	1e-05	"1e-05 to 1"	0.00683664324659711	0.00106243768407732	174	"success"	"pgls5_castespolymorphic"
"OG0000008_00"	0.00273813249439182	0.602533422334107	1e-05	"1e-05 to 1"	0.00238647759383227	-0.00341360102480825	174	"success"	"pgls5_castespolymorphic"
"OG0000010_00"	-0.00691384158787962	0.325375463352778	1e-05	"1e-05 to 1"	0.0106303490052318	0.00487819987154137	174	"success"	"pgls5_castespolymorphic"
"OG0000010_01"	-0.0329541566285083	0.168299838667801	1	"1e-05 to 1"	0.0224737588589823	0.0167904667593252	174	"success"	"pgls5_castespolymorphic"
"OG0000011_00"	-0.0106980682485369	0.351241546618163	1	"1e-05 to 1"	0.0084417597363392	0.00267688624643414	174	"success"	"pgls5_castespolymorphic"
"OG0000012_00"	-0.00479467118249571	0.713962704963039	0.238086699201894	"1e-05 to 1"	0.000847277123137644	-0.00496175033544888	174	"success"	"pgls5_castespolymorphic"
"OG0000017_00"	0.023082809395763	0.106314725684963	0.581990863905898	"1e-05 to 1"	0.0196382918435104	0.0139385144705075	174	"success"	"pgls5_castespolymorphic"
"OG0000019_00"	0.00521050657579076	0.421665995494622	1	"1e-05 to 1"	0.00634097132312182	0.000563883947093391	174	"success"	"pgls5_castespolymorphic"
"OG0000020_00"	0.00744518943225122	0.405844243672798	1	"1e-05 to 1"	0.00728476347191477	0.00151316325954221	174	"success"	"pgls5_castespolymorphic"
"OG0000020_01"	0.000663696795565536	0.954428342082723	0.773310040296593	"1e-05 to 1"	2.25999167373572e-05	-0.00579122217676997	174	"success"	"pgls5_castespolymorphic"
"OG0000024_00"	0.0158832147984334	0.00431105988500224	1e-05	"1e-05 to 1"	0.0501065704226548	0.0445839342041818	174	"success"	"pgls5_castespolymorphic"
"OG0000025_00"	-0.0295071566815167	0.319589465095588	1e-05	"1e-05 to 1"	0.0113867419048156	0.00563899040426219	174	"success"	"pgls5_castespolymorphic"
