"OG","Regression_Coefficient","P_value","Lambda","Bound_used","R_squared","R_squared_adj","n","Status","Contrast"
"OG0000000_00",0.00996743037988103,0.699561535618996,0.853926971797455,"1e-05 to 1",0.000933279734708597,-0.00487524770869419,174,"success","pgls5_castespolymorphic"
"OG0000001_00",0.0210748721050101,0.472412074636559,0.767069972361515,"1e-05 to 1",0.00533618149273382,-0.000446747684634152,174,"success","pgls5_castespolymorphic"
"OG0000001_01",0.036186433667718,0.207732498425057,0.913083467639188,"1e-05 to 1",0.0145214876094429,0.00879196137461402,174,"success","pgls5_castespolymorphic"
"OG0000001_02",0.0358064925113534,0.221826895574317,1e-05,"1e-05 to 1",0.0147408783366235,0.00901262762927835,174,"success","pgls5_castespolymorphic"
"OG0000002_00",-0.0144184667140112,0.448703633526657,0.494209774527067,"1e-05 to 1",0.00646391750096232,0.000687544928293482,174,"success","pgls5_castespolymorphic"
"OG0000003_00",0.0370982198762905,0.12293431167098,0.856398399752428,"1e-05 to 1",0.0200473392088679,0.0143499400182218,174,"success","pgls5_castespolymorphic"
"OG0000005_01",0.0596984001935036,0.0335210700284114,0.742013158340221,"1e-05 to 1",0.0443994750188538,0.0388436580131494,174,"success","pgls5_castespolymorphic"
"OG0000006_00",0.0418316779841286,0.368966419957291,0.979384799862436,"1e-05 to 1",0.00841599259015871,0.00265096929126418,174,"success","pgls5_castespolymorphic"
"OG0000006_01",0.0246067743099107,0.441124908125911,0.718997598027137,"1e-05 to 1",0.0052603149713287,-0.000523055290465813,174,"success","pgls5_castespolymorphic"
"OG0000006_02",-0.0230028380177694,0.431440785486963,0.95208072629009,"1e-05 to 1",0.00499908784322415,-0.00078580118094318,174,"success","pgls5_castespolymorphic"
"OG0000006_03",0.0665562789408046,0.0568235004882254,0.747801485397817,"1e-05 to 1",0.043534396422897,0.037973549890472,174,"success","pgls5_castespolymorphic"
"OG0000007_00",-0.0448066327559009,0.287964416032114,0.874337196069097,"1e-05 to 1",0.012003226851069,0.00625905956531936,174,"success","pgls5_castespolymorphic"
